"env_step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0","0","0"
"8192","2","2","2","0.012939453125","0.012939453125","0.012939453125"
"12288","3","3","3","0.166259765625","0.166259765625","0.166259765625"
"16384","4","4","4","0.35302734375","0.35302734375","0.35302734375"
"20480","5","5","5","0.384521484375","0.384521484375","0.384521484375"
"24576","6","6","6","0.520263671875","0.520263671875","0.520263671875"
"28672","7","7","7","0.55078125","0.55078125","0.55078125"
"32768","8","8","8","0.64794921875","0.64794921875","0.64794921875"
"36864","9","9","9","0.625244140625","0.625244140625","0.625244140625"
"40960","10","10","10","0.707763671875","0.707763671875","0.707763671875"
"45056","11","11","11","0.64990234375","0.64990234375","0.64990234375"
"49152","12","12","12","0.549560546875","0.549560546875","0.549560546875"
"53248","13","13","13","0.525146484375","0.525146484375","0.525146484375"
"57344","14","14","14","0.61474609375","0.61474609375","0.61474609375"
"61440","15","15","15","0.71240234375","0.71240234375","0.71240234375"
"65536","16","16","16","0.616943359375","0.616943359375","0.616943359375"
"69632","17","17","17","0.5400390625","0.5400390625","0.5400390625"
"73728","18","18","18","0.416748046875","0.416748046875","0.416748046875"
"77824","19","19","19","0.418212890625","0.418212890625","0.418212890625"
"81920","20","20","20","0.390380859375","0.390380859375","0.390380859375"
"86016","21","21","21","0.384765625","0.384765625","0.384765625"
"90112","22","22","22","0.4912109375","0.4912109375","0.4912109375"
"94208","23","23","23","0.481201171875","0.481201171875","0.481201171875"
"98304","24","24","24","0.4013671875","0.4013671875","0.4013671875"
"102400","25","25","25","0.5283203125","0.5283203125","0.5283203125"
"106496","26","26","26","0.48828125","0.48828125","0.48828125"
"110592","27","27","27","0.45068359375","0.45068359375","0.45068359375"
"114688","28","28","28","0.484619140625","0.484619140625","0.484619140625"
"118784","29","29","29","0.471435546875","0.471435546875","0.471435546875"
"122880","30","30","30","0.526123046875","0.526123046875","0.526123046875"
"126976","31","31","31","0.61181640625","0.61181640625","0.61181640625"
"131072","32","32","32","0.458984375","0.458984375","0.458984375"
"135168","33","33","33","0.44970703125","0.44970703125","0.44970703125"
"139264","34","34","34","0.437744140625","0.437744140625","0.437744140625"
"143360","35","35","35","0.466064453125","0.466064453125","0.466064453125"
"147456","36","36","36","0.4287109375","0.4287109375","0.4287109375"
"151552","37","37","37","0.39794921875","0.39794921875","0.39794921875"
"155648","38","38","38","0.5390625","0.5390625","0.5390625"
"159744","39","39","39","0.50927734375","0.50927734375","0.50927734375"
"163840","40","40","40","0.44970703125","0.44970703125","0.44970703125"
"167936","41","41","41","0.490234375","0.490234375","0.490234375"
"172032","42","42","42","0.58203125","0.58203125","0.58203125"
"176128","43","43","43","0.544189453125","0.544189453125","0.544189453125"
"180224","44","44","44","0.45556640625","0.45556640625","0.45556640625"
"184320","45","45","45","0.50634765625","0.50634765625","0.50634765625"
"188416","46","46","46","0.589599609375","0.589599609375","0.589599609375"
"192512","47","47","47","0.559326171875","0.559326171875","0.559326171875"
"196608","48","48","48","0.573486328125","0.573486328125","0.573486328125"
"200704","49","49","49","0.4697265625","0.4697265625","0.4697265625"
"204800","50","50","50","0.396728515625","0.396728515625","0.396728515625"
"208896","51","51","51","0.380859375","0.380859375","0.380859375"
"212992","52","52","52","0.489990234375","0.489990234375","0.489990234375"
"217088","53","53","53","0.645263671875","0.645263671875","0.645263671875"
"221184","54","54","54","0.64892578125","0.64892578125","0.64892578125"
"225280","55","55","55","0.56689453125","0.56689453125","0.56689453125"
"229376","56","56","56","0.467529296875","0.467529296875","0.467529296875"
"233472","57","57","57","0.462158203125","0.462158203125","0.462158203125"
"237568","58","58","58","0.478759765625","0.478759765625","0.478759765625"
"241664","59","59","59","0.4736328125","0.4736328125","0.4736328125"
"245760","60","60","60","0.4189453125","0.4189453125","0.4189453125"
"249856","61","61","61","0.46826171875","0.46826171875","0.46826171875"
"253952","62","62","62","0.48046875","0.48046875","0.48046875"
"258048","63","63","63","0.544189453125","0.544189453125","0.544189453125"
"262144","64","64","64","0.500244140625","0.500244140625","0.500244140625"
"266240","65","65","65","0.481201171875","0.481201171875","0.481201171875"
"270336","66","66","66","0.46826171875","0.46826171875","0.46826171875"
"274432","67","67","67","0.564697265625","0.564697265625","0.564697265625"
"278528","68","68","68","0.53466796875","0.53466796875","0.53466796875"
"282624","69","69","69","0.6767578125","0.6767578125","0.6767578125"
"286720","70","70","70","0.679443359375","0.679443359375","0.679443359375"
"290816","71","71","71","0.69140625","0.69140625","0.69140625"
"294912","72","72","72","0.740966796875","0.740966796875","0.740966796875"
"299008","73","73","73","0.620849609375","0.620849609375","0.620849609375"
"303104","74","74","74","0.568359375","0.568359375","0.568359375"
"307200","75","75","75","0.498291015625","0.498291015625","0.498291015625"
"311296","76","76","76","0.534912109375","0.534912109375","0.534912109375"
"315392","77","77","77","0.509521484375","0.509521484375","0.509521484375"
"319488","78","78","78","0.56396484375","0.56396484375","0.56396484375"
"323584","79","79","79","0.57861328125","0.57861328125","0.57861328125"
"327680","80","80","80","0.609130859375","0.609130859375","0.609130859375"
"331776","81","81","81","0.634033203125","0.634033203125","0.634033203125"
"335872","82","82","82","0.639892578125","0.639892578125","0.639892578125"
"339968","83","83","83","0.600830078125","0.600830078125","0.600830078125"
"344064","84","84","84","0.471435546875","0.471435546875","0.471435546875"
"348160","85","85","85","0.58349609375","0.58349609375","0.58349609375"
"352256","86","86","86","0.7275390625","0.7275390625","0.7275390625"
"356352","87","87","87","0.76611328125","0.76611328125","0.76611328125"
