"env_step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0","0","0"
"8192","2","2","2","0.012939453125","0.012939453125","0.012939453125"
"12288","3","3","3","0.166259765625","0.166259765625","0.166259765625"
"16384","4","4","4","0.35302734375","0.35302734375","0.35302734375"
"20480","5","5","5","0.384521484375","0.384521484375","0.384521484375"
"24576","6","6","6","0.520263671875","0.520263671875","0.520263671875"
"28672","7","7","7","0.55078125","0.55078125","0.55078125"
"32768","8","8","8","0.647705078125","0.647705078125","0.647705078125"
"36864","9","9","9","0.617919921875","0.617919921875","0.617919921875"
"40960","10","10","10","0.660888671875","0.660888671875","0.660888671875"
"45056","11","11","11","0.59130859375","0.59130859375","0.59130859375"
"49152","12","12","12","0.549560546875","0.549560546875","0.549560546875"
"53248","13","13","13","0.53564453125","0.53564453125","0.53564453125"
"57344","14","14","14","0.55712890625","0.55712890625","0.55712890625"
"61440","15","15","15","0.58740234375","0.58740234375","0.58740234375"
"65536","16","16","16","0.5322265625","0.5322265625","0.5322265625"
"69632","17","17","17","0.5029296875","0.5029296875","0.5029296875"
"73728","18","18","18","0.46826171875","0.46826171875","0.46826171875"
"77824","19","19","19","0.493896484375","0.493896484375","0.493896484375"
"81920","20","20","20","0.4716796875","0.4716796875","0.4716796875"
"86016","21","21","21","0.500732421875","0.500732421875","0.500732421875"
"90112","22","22","22","0.636474609375","0.636474609375","0.636474609375"
"94208","23","23","23","0.61474609375","0.61474609375","0.61474609375"
"98304","24","24","24","0.58154296875","0.58154296875","0.58154296875"
"102400","25","25","25","0.4443359375","0.4443359375","0.4443359375"
"106496","26","26","26","0.47900390625","0.47900390625","0.47900390625"
"110592","27","27","27","0.55517578125","0.55517578125","0.55517578125"
"114688","28","28","28","0.505126953125","0.505126953125","0.505126953125"
"118784","29","29","29","0.51416015625","0.51416015625","0.51416015625"
"122880","30","30","30","0.457763671875","0.457763671875","0.457763671875"
"126976","31","31","31","0.41064453125","0.41064453125","0.41064453125"
"131072","32","32","32","0.35107421875","0.35107421875","0.35107421875"
"135168","33","33","33","0.38525390625","0.38525390625","0.38525390625"
"139264","34","34","34","0.363037109375","0.363037109375","0.363037109375"
"143360","35","35","35","0.383056640625","0.383056640625","0.383056640625"
"147456","36","36","36","0.50048828125","0.50048828125","0.50048828125"
"151552","37","37","37","0.448486328125","0.448486328125","0.448486328125"
"155648","38","38","38","0.405517578125","0.405517578125","0.405517578125"
"159744","39","39","39","0.444091796875","0.444091796875","0.444091796875"
"163840","40","40","40","0.46630859375","0.46630859375","0.46630859375"
"167936","41","41","41","0.525634765625","0.525634765625","0.525634765625"
"172032","42","42","42","0.550048828125","0.550048828125","0.550048828125"
"176128","43","43","43","0.60302734375","0.60302734375","0.60302734375"
"180224","44","44","44","0.601806640625","0.601806640625","0.601806640625"
"184320","45","45","45","0.490966796875","0.490966796875","0.490966796875"
"188416","46","46","46","0.531005859375","0.531005859375","0.531005859375"
"192512","47","47","47","0.623779296875","0.623779296875","0.623779296875"
"196608","48","48","48","0.65673828125","0.65673828125","0.65673828125"
"200704","49","49","49","0.6083984375","0.6083984375","0.6083984375"
"204800","50","50","50","0.609375","0.609375","0.609375"
"208896","51","51","51","0.603515625","0.603515625","0.603515625"
"212992","52","52","52","0.600830078125","0.600830078125","0.600830078125"
"217088","53","53","53","0.546630859375","0.546630859375","0.546630859375"
"221184","54","54","54","0.495361328125","0.495361328125","0.495361328125"
"225280","55","55","55","0.553955078125","0.553955078125","0.553955078125"
"229376","56","56","56","0.5390625","0.5390625","0.5390625"
"233472","57","57","57","0.551025390625","0.551025390625","0.551025390625"
"237568","58","58","58","0.436279296875","0.436279296875","0.436279296875"
"241664","59","59","59","0.479248046875","0.479248046875","0.479248046875"
"245760","60","60","60","0.594970703125","0.594970703125","0.594970703125"
"249856","61","61","61","0.64453125","0.64453125","0.64453125"
"253952","62","62","62","0.577880859375","0.577880859375","0.577880859375"
"258048","63","63","63","0.6044921875","0.6044921875","0.6044921875"
"262144","64","64","64","0.5615234375","0.5615234375","0.5615234375"
"266240","65","65","65","0.497802734375","0.497802734375","0.497802734375"
"270336","66","66","66","0.529296875","0.529296875","0.529296875"
"274432","67","67","67","0.453125","0.453125","0.453125"
"278528","68","68","68","0.446533203125","0.446533203125","0.446533203125"
"282624","69","69","69","0.412841796875","0.412841796875","0.412841796875"
"286720","70","70","70","0.44873046875","0.44873046875","0.44873046875"
"290816","71","71","71","0.465087890625","0.465087890625","0.465087890625"
"294912","72","72","72","0.436279296875","0.436279296875","0.436279296875"
"299008","73","73","73","0.561767578125","0.561767578125","0.561767578125"
"303104","74","74","74","0.64013671875","0.64013671875","0.64013671875"
"307200","75","75","75","0.61474609375","0.61474609375","0.61474609375"
"311296","76","76","76","0.539794921875","0.539794921875","0.539794921875"
"315392","77","77","77","0.55615234375","0.55615234375","0.55615234375"
"319488","78","78","78","0.586181640625","0.586181640625","0.586181640625"
"323584","79","79","79","0.492919921875","0.492919921875","0.492919921875"
"327680","80","80","80","0.4775390625","0.4775390625","0.4775390625"
"331776","81","81","81","0.551513671875","0.551513671875","0.551513671875"
"335872","82","82","82","0.571533203125","0.571533203125","0.571533203125"
"339968","83","83","83","0.5322265625","0.5322265625","0.5322265625"
"344064","84","84","84","0.499755859375","0.499755859375","0.499755859375"
"348160","85","85","85","0.47607421875","0.47607421875","0.47607421875"
"352256","86","86","86","0.476806640625","0.476806640625","0.476806640625"
"356352","87","87","87","0.43212890625","0.43212890625","0.43212890625"
