"env_step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"360448","88","88","88","0.43017578125","0.43017578125","0.43017578125"
"364544","89","89","89","0.471435546875","0.471435546875","0.471435546875"
"368640","90","90","90","0.49609375","0.49609375","0.49609375"
"372736","91","91","91","0.567138671875","0.567138671875","0.567138671875"
"376832","92","92","92","0.696044921875","0.696044921875","0.696044921875"
"380928","93","93","93","0.6083984375","0.6083984375","0.6083984375"
"385024","94","94","94","0.49755859375","0.49755859375","0.49755859375"
"389120","95","95","95","0.505126953125","0.505126953125","0.505126953125"
"393216","96","96","96","0.592529296875","0.592529296875","0.592529296875"
"397312","97","97","97","0.60693359375","0.60693359375","0.60693359375"
"401408","98","98","98","0.6044921875","0.6044921875","0.6044921875"
"405504","99","99","99","0.641845703125","0.641845703125","0.641845703125"
"409600","100","100","100","0.6416015625","0.6416015625","0.6416015625"
"413696","101","101","101","0.582275390625","0.582275390625","0.582275390625"
"417792","102","102","102","0.47119140625","0.47119140625","0.47119140625"
"421888","103","103","103","0.5126953125","0.5126953125","0.5126953125"
"425984","104","104","104","0.531005859375","0.531005859375","0.531005859375"
"430080","105","105","105","0.49365234375","0.49365234375","0.49365234375"
"434176","106","106","106","0.54833984375","0.54833984375","0.54833984375"
"438272","107","107","107","0.54638671875","0.54638671875","0.54638671875"
"442368","108","108","108","0.53466796875","0.53466796875","0.53466796875"
"446464","109","109","109","0.635498046875","0.635498046875","0.635498046875"
"450560","110","110","110","0.5625","0.5625","0.5625"
"454656","111","111","111","0.56884765625","0.56884765625","0.56884765625"
"458752","112","112","112","0.442138671875","0.442138671875","0.442138671875"
"462848","113","113","113","0.451416015625","0.451416015625","0.451416015625"
"466944","114","114","114","0.514404296875","0.514404296875","0.514404296875"
"471040","115","115","115","0.560791015625","0.560791015625","0.560791015625"
"475136","116","116","116","0.591552734375","0.591552734375","0.591552734375"
"479232","117","117","117","0.550537109375","0.550537109375","0.550537109375"
"483328","118","118","118","0.55322265625","0.55322265625","0.55322265625"
"487424","119","119","119","0.527099609375","0.527099609375","0.527099609375"
"491520","120","120","120","0.57275390625","0.57275390625","0.57275390625"
"495616","121","121","121","0.634033203125","0.634033203125","0.634033203125"
"499712","122","122","122","0.52685546875","0.52685546875","0.52685546875"
"503808","123","123","123","0.49560546875","0.49560546875","0.49560546875"
"507904","124","124","124","0.604736328125","0.604736328125","0.604736328125"
"512000","125","125","125","0.741943359375","0.741943359375","0.741943359375"
"516096","126","126","126","0.70751953125","0.70751953125","0.70751953125"
"520192","127","127","127","0.657958984375","0.657958984375","0.657958984375"
"524288","128","128","128","0.567138671875","0.567138671875","0.567138671875"
"528384","129","129","129","0.460205078125","0.460205078125","0.460205078125"
"532480","130","130","130","0.474609375","0.474609375","0.474609375"
"536576","131","131","131","0.604736328125","0.604736328125","0.604736328125"
"540672","132","132","132","0.637939453125","0.637939453125","0.637939453125"
"544768","133","133","133","0.59716796875","0.59716796875","0.59716796875"
"548864","134","134","134","0.5556640625","0.5556640625","0.5556640625"
"552960","135","135","135","0.681396484375","0.681396484375","0.681396484375"
"557056","136","136","136","0.65673828125","0.65673828125","0.65673828125"
"561152","137","137","137","0.640380859375","0.640380859375","0.640380859375"
"565248","138","138","138","0.523193359375","0.523193359375","0.523193359375"
"569344","139","139","139","0.459716796875","0.459716796875","0.459716796875"
"573440","140","140","140","0.51416015625","0.51416015625","0.51416015625"
"577536","141","141","141","0.524658203125","0.524658203125","0.524658203125"
"581632","142","142","142","0.561279296875","0.561279296875","0.561279296875"
"585728","143","143","143","0.58251953125","0.58251953125","0.58251953125"
"589824","144","144","144","0.64599609375","0.64599609375","0.64599609375"
"593920","145","145","145","0.60693359375","0.60693359375","0.60693359375"
"598016","146","146","146","0.63623046875","0.63623046875","0.63623046875"
"602112","147","147","147","0.6435546875","0.6435546875","0.6435546875"
"606208","148","148","148","0.67919921875","0.67919921875","0.67919921875"
"610304","149","149","149","0.57373046875","0.57373046875","0.57373046875"
"614400","150","150","150","0.507080078125","0.507080078125","0.507080078125"
"618496","151","151","151","0.545166015625","0.545166015625","0.545166015625"
"622592","152","152","152","0.58251953125","0.58251953125","0.58251953125"
"626688","153","153","153","0.568115234375","0.568115234375","0.568115234375"
"630784","154","154","154","0.528564453125","0.528564453125","0.528564453125"
"634880","155","155","155","0.5390625","0.5390625","0.5390625"
"638976","156","156","156","0.553466796875","0.553466796875","0.553466796875"
"643072","157","157","157","0.4677734375","0.4677734375","0.4677734375"
"647168","158","158","158","0.4453125","0.4453125","0.4453125"
"651264","159","159","159","0.4541015625","0.4541015625","0.4541015625"
"655360","160","160","160","0.453857421875","0.453857421875","0.453857421875"
"659456","161","161","161","0.52197265625","0.52197265625","0.52197265625"
"663552","162","162","162","0.632080078125","0.632080078125","0.632080078125"
"667648","163","163","163","0.7822265625","0.7822265625","0.7822265625"
"671744","164","164","164","0.7255859375","0.7255859375","0.7255859375"
"675840","165","165","165","0.673828125","0.673828125","0.673828125"
"679936","166","166","166","0.60009765625","0.60009765625","0.60009765625"
"684032","167","167","167","0.562744140625","0.562744140625","0.562744140625"
"688128","168","168","168","0.564697265625","0.564697265625","0.564697265625"
"692224","169","169","169","0.482421875","0.482421875","0.482421875"
"696320","170","170","170","0.5029296875","0.5029296875","0.5029296875"
"700416","171","171","171","0.566650390625","0.566650390625","0.566650390625"
"704512","172","172","172","0.654052734375","0.654052734375","0.654052734375"
"708608","173","173","173","0.595703125","0.595703125","0.595703125"
"712704","174","174","174","0.650146484375","0.650146484375","0.650146484375"
"716800","175","175","175","0.630859375","0.630859375","0.630859375"
"720896","176","176","176","0.61181640625","0.61181640625","0.61181640625"
"724992","177","177","177","0.569091796875","0.569091796875","0.569091796875"
"729088","178","178","178","0.57763671875","0.57763671875","0.57763671875"
"733184","179","179","179","0.586669921875","0.586669921875","0.586669921875"
"737280","180","180","180","0.581787109375","0.581787109375","0.581787109375"
"741376","181","181","181","0.57568359375","0.57568359375","0.57568359375"
"745472","182","182","182","0.60498046875","0.60498046875","0.60498046875"
"749568","183","183","183","0.474853515625","0.474853515625","0.474853515625"
"753664","184","184","184","0.515380859375","0.515380859375","0.515380859375"
"757760","185","185","185","0.490234375","0.490234375","0.490234375"
"761856","186","186","186","0.40625","0.40625","0.40625"
"765952","187","187","187","0.504150390625","0.504150390625","0.504150390625"
"770048","188","188","188","0.469970703125","0.469970703125","0.469970703125"
"774144","189","189","189","0.447998046875","0.447998046875","0.447998046875"
"778240","190","190","190","0.401611328125","0.401611328125","0.401611328125"
"782336","191","191","191","0.44384765625","0.44384765625","0.44384765625"
"786432","192","192","192","0.445068359375","0.445068359375","0.445068359375"
"790528","193","193","193","0.4853515625","0.4853515625","0.4853515625"
"794624","194","194","194","0.53515625","0.53515625","0.53515625"
"798720","195","195","195","0.584716796875","0.584716796875","0.584716796875"
"802816","196","196","196","0.55712890625","0.55712890625","0.55712890625"
"806912","197","197","197","0.573974609375","0.573974609375","0.573974609375"
"811008","198","198","198","0.603515625","0.603515625","0.603515625"
"815104","199","199","199","0.513671875","0.513671875","0.513671875"
"819200","200","200","200","0.545654296875","0.545654296875","0.545654296875"
"823296","201","201","201","0.58837890625","0.58837890625","0.58837890625"
"827392","202","202","202","0.43701171875","0.43701171875","0.43701171875"
"831488","203","203","203","0.44140625","0.44140625","0.44140625"
"835584","204","204","204","0.494140625","0.494140625","0.494140625"
"839680","205","205","205","0.49169921875","0.49169921875","0.49169921875"
"843776","206","206","206","0.540283203125","0.540283203125","0.540283203125"
"847872","207","207","207","0.6337890625","0.6337890625","0.6337890625"
"851968","208","208","208","0.6416015625","0.6416015625","0.6416015625"
"856064","209","209","209","0.70703125","0.70703125","0.70703125"
"860160","210","210","210","0.7470703125","0.7470703125","0.7470703125"
"864256","211","211","211","0.573486328125","0.573486328125","0.573486328125"
"868352","212","212","212","0.57275390625","0.57275390625","0.57275390625"
"872448","213","213","213","0.54150390625","0.54150390625","0.54150390625"
"876544","214","214","214","0.547119140625","0.547119140625","0.547119140625"
"880640","215","215","215","0.505615234375","0.505615234375","0.505615234375"
"884736","216","216","216","0.480712890625","0.480712890625","0.480712890625"
"888832","217","217","217","0.464599609375","0.464599609375","0.464599609375"
"892928","218","218","218","0.515625","0.515625","0.515625"
"897024","219","219","219","0.532958984375","0.532958984375","0.532958984375"
"901120","220","220","220","0.61962890625","0.61962890625","0.61962890625"
"905216","221","221","221","0.658447265625","0.658447265625","0.658447265625"
"909312","222","222","222","0.646728515625","0.646728515625","0.646728515625"
"913408","223","223","223","0.654541015625","0.654541015625","0.654541015625"
"917504","224","224","224","0.73046875","0.73046875","0.73046875"
"921600","225","225","225","0.7919921875","0.7919921875","0.7919921875"
"925696","226","226","226","0.696533203125","0.696533203125","0.696533203125"
"929792","227","227","227","0.618408203125","0.618408203125","0.618408203125"
"933888","228","228","228","0.58544921875","0.58544921875","0.58544921875"
"937984","229","229","229","0.695068359375","0.695068359375","0.695068359375"
"942080","230","230","230","0.780517578125","0.780517578125","0.780517578125"
"946176","231","231","231","0.7216796875","0.7216796875","0.7216796875"
"950272","232","232","232","0.63671875","0.63671875","0.63671875"
"954368","233","233","233","0.5771484375","0.5771484375","0.5771484375"
"958464","234","234","234","0.661376953125","0.661376953125","0.661376953125"
"962560","235","235","235","0.613525390625","0.613525390625","0.613525390625"
"966656","236","236","236","0.617431640625","0.617431640625","0.617431640625"
"970752","237","237","237","0.7001953125","0.7001953125","0.7001953125"
"974848","238","238","238","0.651123046875","0.651123046875","0.651123046875"
"978944","239","239","239","0.580078125","0.580078125","0.580078125"
"983040","240","240","240","0.606689453125","0.606689453125","0.606689453125"
"987136","241","241","241","0.66259765625","0.66259765625","0.66259765625"
"991232","242","242","242","0.608154296875","0.608154296875","0.608154296875"
"995328","243","243","243","0.62744140625","0.62744140625","0.62744140625"
"999424","244","244","244","0.601806640625","0.601806640625","0.601806640625"
"1003520","245","245","245","0.61279296875","0.61279296875","0.61279296875"
"1007616","246","246","246","0.707763671875","0.707763671875","0.707763671875"
"1011712","247","247","247","0.752685546875","0.752685546875","0.752685546875"
"1015808","248","248","248","0.6708984375","0.6708984375","0.6708984375"
"1019904","249","249","249","0.65673828125","0.65673828125","0.65673828125"
"1024000","250","250","250","0.635498046875","0.635498046875","0.635498046875"
"1028096","251","251","251","0.56396484375","0.56396484375","0.56396484375"
"1032192","252","252","252","0.564208984375","0.564208984375","0.564208984375"
"1036288","253","253","253","0.6611328125","0.6611328125","0.6611328125"
"1040384","254","254","254","0.768798828125","0.768798828125","0.768798828125"
"1044480","255","255","255","0.854248046875","0.854248046875","0.854248046875"
"1048576","256","256","256","0.83740234375","0.83740234375","0.83740234375"
"1052672","257","257","257","0.716552734375","0.716552734375","0.716552734375"
"1056768","258","258","258","0.751220703125","0.751220703125","0.751220703125"
"1060864","259","259","259","0.821533203125","0.821533203125","0.821533203125"
"1064960","260","260","260","0.9052734375","0.9052734375","0.9052734375"
"1069056","261","261","261","1.029296875","1.029296875","1.029296875"
"1073152","262","262","262","1.00830078125","1.00830078125","1.00830078125"
"1077248","263","263","263","1.058349609375","1.058349609375","1.058349609375"
"1081344","264","264","264","1.013427734375","1.013427734375","1.013427734375"
"1085440","265","265","265","0.9208984375","0.9208984375","0.9208984375"
"1089536","266","266","266","0.790283203125","0.790283203125","0.790283203125"
"1093632","267","267","267","0.763427734375","0.763427734375","0.763427734375"
"1097728","268","268","268","0.7724609375","0.7724609375","0.7724609375"
"1101824","269","269","269","0.798828125","0.798828125","0.798828125"
"1105920","270","270","270","0.836181640625","0.836181640625","0.836181640625"
"1110016","271","271","271","0.777587890625","0.777587890625","0.777587890625"
"1114112","272","272","272","0.75537109375","0.75537109375","0.75537109375"
"1118208","273","273","273","0.81884765625","0.81884765625","0.81884765625"
"1122304","274","274","274","0.790283203125","0.790283203125","0.790283203125"
"1126400","275","275","275","0.8779296875","0.8779296875","0.8779296875"
"1130496","276","276","276","0.8330078125","0.8330078125","0.8330078125"
"1134592","277","277","277","0.842041015625","0.842041015625","0.842041015625"
"1138688","278","278","278","0.766357421875","0.766357421875","0.766357421875"
"1142784","279","279","279","0.784912109375","0.784912109375","0.784912109375"
"1146880","280","280","280","0.788330078125","0.788330078125","0.788330078125"
"1150976","281","281","281","0.725341796875","0.725341796875","0.725341796875"
"1155072","282","282","282","0.615966796875","0.615966796875","0.615966796875"
"1159168","283","283","283","0.570068359375","0.570068359375","0.570068359375"
"1163264","284","284","284","0.5498046875","0.5498046875","0.5498046875"
"1167360","285","285","285","0.52587890625","0.52587890625","0.52587890625"
"1171456","286","286","286","0.53173828125","0.53173828125","0.53173828125"
"1175552","287","287","287","0.600830078125","0.600830078125","0.600830078125"
"1179648","288","288","288","0.677001953125","0.677001953125","0.677001953125"
"1183744","289","289","289","0.755859375","0.755859375","0.755859375"
"1187840","290","290","290","0.757568359375","0.757568359375","0.757568359375"
"1191936","291","291","291","0.7158203125","0.7158203125","0.7158203125"
"1196032","292","292","292","0.616455078125","0.616455078125","0.616455078125"
"1200128","293","293","293","0.611572265625","0.611572265625","0.611572265625"
"1204224","294","294","294","0.648681640625","0.648681640625","0.648681640625"
"1208320","295","295","295","0.674560546875","0.674560546875","0.674560546875"
"1212416","296","296","296","0.702392578125","0.702392578125","0.702392578125"
"1216512","297","297","297","0.731201171875","0.731201171875","0.731201171875"
"1220608","298","298","298","0.65673828125","0.65673828125","0.65673828125"
"1224704","299","299","299","0.640625","0.640625","0.640625"
"1228800","300","300","300","0.6806640625","0.6806640625","0.6806640625"
"1232896","301","301","301","0.78564453125","0.78564453125","0.78564453125"
"1236992","302","302","302","0.814208984375","0.814208984375","0.814208984375"
"1241088","303","303","303","0.742919921875","0.742919921875","0.742919921875"
"1245184","304","304","304","0.73193359375","0.73193359375","0.73193359375"
"1249280","305","305","305","0.695068359375","0.695068359375","0.695068359375"
"1253376","306","306","306","0.5771484375","0.5771484375","0.5771484375"
"1257472","307","307","307","0.6396484375","0.6396484375","0.6396484375"
"1261568","308","308","308","0.71533203125","0.71533203125","0.71533203125"
"1265664","309","309","309","0.675048828125","0.675048828125","0.675048828125"
"1269760","310","310","310","0.843505859375","0.843505859375","0.843505859375"
"1273856","311","311","311","0.8486328125","0.8486328125","0.8486328125"
"1277952","312","312","312","0.80224609375","0.80224609375","0.80224609375"
"1282048","313","313","313","0.7587890625","0.7587890625","0.7587890625"
"1286144","314","314","314","0.7353515625","0.7353515625","0.7353515625"
"1290240","315","315","315","0.765625","0.765625","0.765625"
"1294336","316","316","316","0.898193359375","0.898193359375","0.898193359375"
"1298432","317","317","317","1.036376953125","1.036376953125","1.036376953125"
"1302528","318","318","318","1.132568359375","1.132568359375","1.132568359375"
"1306624","319","319","319","1.03857421875","1.03857421875","1.03857421875"
"1310720","320","320","320","0.9892578125","0.9892578125","0.9892578125"
"1314816","321","321","321","0.964599609375","0.964599609375","0.964599609375"
"1318912","322","322","322","0.94677734375","0.94677734375","0.94677734375"
"1323008","323","323","323","0.828369140625","0.828369140625","0.828369140625"
"1327104","324","324","324","0.920654296875","0.920654296875","0.920654296875"
"1331200","325","325","325","0.945556640625","0.945556640625","0.945556640625"
"1335296","326","326","326","0.760009765625","0.760009765625","0.760009765625"
"1339392","327","327","327","0.738525390625","0.738525390625","0.738525390625"
"1343488","328","328","328","0.677978515625","0.677978515625","0.677978515625"
"1347584","329","329","329","0.6630859375","0.6630859375","0.6630859375"
"1351680","330","330","330","0.739990234375","0.739990234375","0.739990234375"
"1355776","331","331","331","0.7431640625","0.7431640625","0.7431640625"
"1359872","332","332","332","0.88330078125","0.88330078125","0.88330078125"
"1363968","333","333","333","0.952392578125","0.952392578125","0.952392578125"
"1368064","334","334","334","1.03955078125","1.03955078125","1.03955078125"
"1372160","335","335","335","1.0771484375","1.0771484375","1.0771484375"
"1376256","336","336","336","1.16796875","1.16796875","1.16796875"
"1380352","337","337","337","1.16845703125","1.16845703125","1.16845703125"
"1384448","338","338","338","1.058837890625","1.058837890625","1.058837890625"
"1388544","339","339","339","1.048095703125","1.048095703125","1.048095703125"
"1392640","340","340","340","1.107177734375","1.107177734375","1.107177734375"
"1396736","341","341","341","1.2177734375","1.2177734375","1.2177734375"
"1400832","342","342","342","1.23291015625","1.23291015625","1.23291015625"
"1404928","343","343","343","1.250732421875","1.250732421875","1.250732421875"
"1409024","344","344","344","1.134765625","1.134765625","1.134765625"
"1413120","345","345","345","1.13330078125","1.13330078125","1.13330078125"
"1417216","346","346","346","1.05908203125","1.05908203125","1.05908203125"
"1421312","347","347","347","1.015625","1.015625","1.015625"
"1425408","348","348","348","0.94873046875","0.94873046875","0.94873046875"
"1429504","349","349","349","1.030517578125","1.030517578125","1.030517578125"
"1433600","350","350","350","1.0244140625","1.0244140625","1.0244140625"
"1437696","351","351","351","1.0615234375","1.0615234375","1.0615234375"
"1441792","352","352","352","1.1103515625","1.1103515625","1.1103515625"
"1445888","353","353","353","1.040771484375","1.040771484375","1.040771484375"
"1449984","354","354","354","1.114501953125","1.114501953125","1.114501953125"
"1454080","355","355","355","1.09912109375","1.09912109375","1.09912109375"
"1458176","356","356","356","1.04345703125","1.04345703125","1.04345703125"
"1462272","357","357","357","1.008056640625","1.008056640625","1.008056640625"
"1466368","358","358","358","0.96337890625","0.96337890625","0.96337890625"
"1470464","359","359","359","0.98388671875","0.98388671875","0.98388671875"
"1474560","360","360","360","1.010498046875","1.010498046875","1.010498046875"
"1478656","361","361","361","0.97265625","0.97265625","0.97265625"
"1482752","362","362","362","0.890380859375","0.890380859375","0.890380859375"
"1486848","363","363","363","0.867431640625","0.867431640625","0.867431640625"
"1490944","364","364","364","0.787109375","0.787109375","0.787109375"
"1495040","365","365","365","0.80029296875","0.80029296875","0.80029296875"
"1499136","366","366","366","0.9013671875","0.9013671875","0.9013671875"
"1503232","367","367","367","0.96435546875","0.96435546875","0.96435546875"
"1507328","368","368","368","0.979736328125","0.979736328125","0.979736328125"
"1511424","369","369","369","1.0390625","1.0390625","1.0390625"
"1515520","370","370","370","1.022216796875","1.022216796875","1.022216796875"
"1519616","371","371","371","1.066162109375","1.066162109375","1.066162109375"
"1523712","372","372","372","1.1376953125","1.1376953125","1.1376953125"
"1527808","373","373","373","1.224609375","1.224609375","1.224609375"
"1531904","374","374","374","1.296142578125","1.296142578125","1.296142578125"
"1536000","375","375","375","1.298095703125","1.298095703125","1.298095703125"
"1540096","376","376","376","1.28076171875","1.28076171875","1.28076171875"
"1544192","377","377","377","1.164306640625","1.164306640625","1.164306640625"
"1548288","378","378","378","1.06787109375","1.06787109375","1.06787109375"
"1552384","379","379","379","0.993896484375","0.993896484375","0.993896484375"
"1556480","380","380","380","1.22607421875","1.22607421875","1.22607421875"
"1560576","381","381","381","1.363525390625","1.363525390625","1.363525390625"
"1564672","382","382","382","1.333251953125","1.333251953125","1.333251953125"
"1568768","383","383","383","1.401123046875","1.401123046875","1.401123046875"
"1572864","384","384","384","1.377197265625","1.377197265625","1.377197265625"
"1576960","385","385","385","1.40576171875","1.40576171875","1.40576171875"
"1581056","386","386","386","1.384033203125","1.384033203125","1.384033203125"
"1585152","387","387","387","1.387451171875","1.387451171875","1.387451171875"
"1589248","388","388","388","1.031982421875","1.031982421875","1.031982421875"
"1593344","389","389","389","1.018798828125","1.018798828125","1.018798828125"
"1597440","390","390","390","1.128173828125","1.128173828125","1.128173828125"
"1601536","391","391","391","1.06396484375","1.06396484375","1.06396484375"
"1605632","392","392","392","0.90576171875","0.90576171875","0.90576171875"
"1609728","393","393","393","0.86376953125","0.86376953125","0.86376953125"
"1613824","394","394","394","1.048583984375","1.048583984375","1.048583984375"
"1617920","395","395","395","1.099365234375","1.099365234375","1.099365234375"
"1622016","396","396","396","0.990234375","0.990234375","0.990234375"
"1626112","397","397","397","0.890869140625","0.890869140625","0.890869140625"
"1630208","398","398","398","0.926513671875","0.926513671875","0.926513671875"
"1634304","399","399","399","0.9208984375","0.9208984375","0.9208984375"
"1638400","400","400","400","0.893310546875","0.893310546875","0.893310546875"
"1642496","401","401","401","0.971923828125","0.971923828125","0.971923828125"
"1646592","402","402","402","1.062255859375","1.062255859375","1.062255859375"
"1650688","403","403","403","1.2275390625","1.2275390625","1.2275390625"
"1654784","404","404","404","1.19482421875","1.19482421875","1.19482421875"
"1658880","405","405","405","1.06396484375","1.06396484375","1.06396484375"
"1662976","406","406","406","1.08740234375","1.08740234375","1.08740234375"
"1667072","407","407","407","1.22021484375","1.22021484375","1.22021484375"
"1671168","408","408","408","1.3681640625","1.3681640625","1.3681640625"
"1675264","409","409","409","1.5","1.5","1.5"
"1679360","410","410","410","1.656005859375","1.656005859375","1.656005859375"
"1683456","411","411","411","1.692138671875","1.692138671875","1.692138671875"
"1687552","412","412","412","1.371826171875","1.371826171875","1.371826171875"
"1691648","413","413","413","1.275634765625","1.275634765625","1.275634765625"
"1695744","414","414","414","1.07958984375","1.07958984375","1.07958984375"
"1699840","415","415","415","1.171630859375","1.171630859375","1.171630859375"
"1703936","416","416","416","1.171142578125","1.171142578125","1.171142578125"
"1708032","417","417","417","1.20947265625","1.20947265625","1.20947265625"
"1712128","418","418","418","1.077392578125","1.077392578125","1.077392578125"
"1716224","419","419","419","1.08642578125","1.08642578125","1.08642578125"
"1720320","420","420","420","1.18408203125","1.18408203125","1.18408203125"
"1724416","421","421","421","1.276611328125","1.276611328125","1.276611328125"
"1728512","422","422","422","1.27685546875","1.27685546875","1.27685546875"
