env_step,pqn_Asterix-MinAtar - returned_episode_returns
4096,0.0
8192,0.012939453125
12288,0.157470703125
16384,0.35693359375
20480,0.40283203125
24576,0.536376953125
28672,0.532470703125
32768,0.572509765625
36864,0.625244140625
40960,0.691162109375
45056,0.67724609375
49152,0.544189453125
53248,0.420654296875
57344,0.447265625
61440,0.45654296875
65536,0.4365234375
69632,0.490234375
73728,0.509765625
77824,0.38232421875
81920,0.353271484375
86016,0.408203125
90112,0.392822265625
94208,0.4677734375
98304,0.49609375
102400,0.377685546875
106496,0.341796875
110592,0.33935546875
114688,0.49365234375
118784,0.51513671875
122880,0.532958984375
126976,0.534423828125
131072,0.5341796875
135168,0.584228515625
139264,0.525146484375
143360,0.55615234375
147456,0.5791015625
151552,0.533447265625
155648,0.530029296875
159744,0.54150390625
163840,0.57177734375
167936,0.542236328125
172032,0.453125
176128,0.419921875
180224,0.484619140625
184320,0.464111328125
188416,0.47314453125
192512,0.439697265625
196608,0.428955078125
200704,0.416259765625
204800,0.53076171875
208896,0.468994140625
212992,0.583984375
217088,0.59375
221184,0.665283203125
225280,0.724609375
229376,0.519775390625
233472,0.4814453125
237568,0.5576171875
241664,0.528076171875
245760,0.53515625
249856,0.564453125
253952,0.6240234375
258048,0.568359375
262144,0.526611328125
266240,0.562255859375
270336,0.5966796875
274432,0.549072265625
278528,0.526123046875
282624,0.575439453125
286720,0.6318359375
290816,0.691650390625
294912,0.597412109375
299008,0.5478515625
303104,0.57861328125
307200,0.556640625
311296,0.515869140625
315392,0.61181640625
319488,0.651123046875
323584,0.602294921875
327680,0.6103515625
331776,0.624267578125
335872,0.637451171875
339968,0.558837890625
344064,0.54638671875
348160,0.573974609375
352256,0.573486328125
356352,0.55029296875
360448,0.519775390625
364544,0.4765625
368640,0.472412109375
372736,0.486083984375
376832,0.53857421875
380928,0.613525390625
385024,0.661865234375
389120,0.625244140625
393216,0.596435546875
397312,0.641845703125
401408,0.749267578125
405504,0.715087890625
409600,0.666748046875
413696,0.643310546875
417792,0.617431640625
421888,0.726806640625
425984,0.7509765625
430080,0.677734375
434176,0.662353515625
438272,0.577880859375
442368,0.568603515625
446464,0.567626953125
450560,0.494873046875
454656,0.50732421875
458752,0.46923828125
462848,0.4716796875
466944,0.60595703125
471040,0.6455078125
475136,0.65869140625
479232,0.588623046875
483328,0.595947265625
487424,0.57763671875
491520,0.553466796875
495616,0.66015625
499712,0.635009765625
503808,0.63232421875
507904,0.649658203125
512000,0.677001953125
516096,0.65478515625
520192,0.62109375
524288,0.735595703125
528384,0.739013671875
532480,0.75341796875
536576,0.67041015625
540672,0.6435546875
544768,0.6787109375
548864,0.801513671875
552960,0.73828125
557056,0.725341796875
561152,0.676025390625
565248,0.807373046875
569344,0.91748046875
573440,0.834228515625
577536,0.83251953125
581632,0.85693359375
585728,0.7802734375
589824,0.806396484375
593920,0.87353515625
598016,0.837158203125
602112,0.6904296875
606208,0.578125
610304,0.672607421875
614400,0.673583984375
618496,0.64013671875
622592,0.72900390625
626688,0.75341796875
630784,0.734130859375
634880,0.735107421875
638976,0.814208984375
643072,0.7978515625
647168,0.79541015625
651264,0.7724609375
655360,0.681884765625
659456,0.741455078125
663552,0.817626953125
667648,0.8154296875
671744,0.81494140625
675840,0.869140625
679936,0.854736328125
684032,0.78759765625
688128,0.775390625
692224,0.748291015625
696320,0.7177734375
700416,0.858642578125
704512,0.885009765625
708608,0.85888671875
712704,0.8505859375
716800,0.810302734375
720896,0.7333984375
724992,0.888916015625
729088,1.03466796875
733184,1.002197265625
737280,1.01904296875
741376,1.139892578125
745472,1.052490234375
749568,0.963623046875
753664,0.95166015625
