env_step,pqn_Asterix-MinAtar - returned_episode_returns
4096,0.0
8192,0.012939453125
12288,0.157470703125
16384,0.35693359375
20480,0.40283203125
24576,0.53857421875
28672,0.540283203125
32768,0.564453125
36864,0.564208984375
40960,0.60400390625
45056,0.65966796875
49152,0.58935546875
53248,0.492919921875
57344,0.489501953125
61440,0.474853515625
65536,0.541015625
69632,0.580078125
73728,0.538330078125
77824,0.44140625
81920,0.388671875
86016,0.418212890625
90112,0.4677734375
94208,0.429931640625
98304,0.44384765625
102400,0.43310546875
106496,0.454833984375
110592,0.466064453125
114688,0.455810546875
118784,0.474609375
122880,0.533203125
126976,0.52001953125
131072,0.41796875
135168,0.4501953125
139264,0.463134765625
143360,0.555419921875
147456,0.58984375
151552,0.603759765625
155648,0.53076171875
159744,0.41357421875
163840,0.463134765625
167936,0.475830078125
172032,0.509521484375
176128,0.436767578125
180224,0.437255859375
184320,0.427001953125
188416,0.418701171875
192512,0.440673828125
196608,0.437255859375
200704,0.454833984375
204800,0.517333984375
208896,0.560546875
212992,0.583984375
217088,0.514404296875
221184,0.560546875
225280,0.579833984375
229376,0.530517578125
233472,0.49609375
237568,0.5576171875
241664,0.543701171875
245760,0.492431640625
249856,0.507568359375
253952,0.51318359375
258048,0.529541015625
262144,0.585693359375
266240,0.531494140625
270336,0.576171875
274432,0.52880859375
278528,0.527587890625
282624,0.658203125
286720,0.640380859375
290816,0.609619140625
294912,0.55029296875
299008,0.5546875
303104,0.59326171875
307200,0.5400390625
311296,0.4892578125
315392,0.527587890625
319488,0.50830078125
323584,0.5654296875
327680,0.565185546875
331776,0.606689453125
335872,0.581298828125
339968,0.645751953125
344064,0.6484375
348160,0.58984375
352256,0.57177734375
356352,0.49169921875
360448,0.565185546875
364544,0.537109375
368640,0.496337890625
372736,0.465087890625
376832,0.579833984375
380928,0.641357421875
385024,0.63037109375
389120,0.603271484375
393216,0.5947265625
397312,0.65673828125
401408,0.5947265625
405504,0.5322265625
409600,0.501220703125
413696,0.591552734375
417792,0.678466796875
421888,0.60302734375
425984,0.5361328125
430080,0.63427734375
434176,0.578125
438272,0.5888671875
442368,0.583984375
446464,0.533447265625
450560,0.460205078125
454656,0.487548828125
458752,0.523681640625
462848,0.5703125
466944,0.63134765625
471040,0.710693359375
475136,0.663330078125
479232,0.587158203125
483328,0.529296875
487424,0.625732421875
491520,0.649169921875
495616,0.64111328125
499712,0.614990234375
503808,0.6123046875
507904,0.552490234375
512000,0.566650390625
516096,0.606689453125
520192,0.6064453125
524288,0.536376953125
528384,0.5771484375
532480,0.677001953125
536576,0.689697265625
540672,0.64794921875
544768,0.67529296875
548864,0.654541015625
552960,0.591796875
557056,0.563720703125
561152,0.593017578125
565248,0.6435546875
569344,0.60205078125
573440,0.578369140625
577536,0.615478515625
581632,0.723388671875
585728,0.7705078125
589824,0.7587890625
593920,0.739013671875
598016,0.779052734375
602112,0.793212890625
606208,0.92822265625
610304,0.92041015625
614400,0.827392578125
618496,0.635498046875
622592,0.54541015625
626688,0.55712890625
630784,0.62841796875
634880,0.63427734375
638976,0.551513671875
643072,0.632568359375
647168,0.6962890625
651264,0.747314453125
655360,0.880859375
659456,0.80615234375
663552,0.76708984375
667648,0.76220703125
671744,0.766357421875
675840,0.787109375
679936,0.7685546875
684032,0.66552734375
688128,0.59375
692224,0.693115234375
696320,0.7314453125
700416,0.74658203125
704512,0.787841796875
708608,0.92041015625
712704,1.000732421875
716800,0.907958984375
720896,0.85009765625
724992,0.84130859375
729088,0.876220703125
733184,0.879150390625
737280,0.8720703125
741376,0.84326171875
745472,0.77978515625
749568,0.89599609375
753664,0.951171875
757760,0.888427734375
