env_step,pqn_Asterix-MinAtar - returned_episode_returns
4096,0.0
8192,0.012939453125
12288,0.157470703125
16384,0.35693359375
20480,0.403076171875
24576,0.53955078125
28672,0.543701171875
32768,0.55712890625
36864,0.594482421875
40960,0.62890625
45056,0.689453125
49152,0.621337890625
53248,0.496337890625
57344,0.525634765625
61440,0.528564453125
65536,0.45849609375
69632,0.445068359375
73728,0.425537109375
77824,0.3046875
81920,0.37890625
86016,0.423583984375
90112,0.51025390625
94208,0.447021484375
98304,0.489013671875
102400,0.584716796875
106496,0.637939453125
110592,0.554443359375
114688,0.57763671875
118784,0.50537109375
122880,0.50732421875
126976,0.533447265625
131072,0.472900390625
135168,0.51171875
139264,0.499267578125
143360,0.505615234375
147456,0.495361328125
151552,0.541748046875
155648,0.539794921875
159744,0.503173828125
163840,0.4970703125
167936,0.5263671875
172032,0.55224609375
176128,0.522705078125
180224,0.605712890625
184320,0.56591796875
188416,0.5830078125
192512,0.539794921875
196608,0.47119140625
200704,0.486328125
204800,0.572021484375
208896,0.539794921875
212992,0.468017578125
217088,0.521484375
221184,0.54052734375
225280,0.487060546875
229376,0.48583984375
233472,0.494384765625
237568,0.39453125
241664,0.393798828125
245760,0.47607421875
249856,0.537353515625
253952,0.488037109375
258048,0.487060546875
262144,0.537841796875
266240,0.50732421875
270336,0.546142578125
274432,0.634521484375
278528,0.631591796875
282624,0.617431640625
286720,0.537353515625
290816,0.51416015625
294912,0.440673828125
299008,0.54638671875
303104,0.5322265625
307200,0.489501953125
311296,0.518310546875
315392,0.484619140625
319488,0.480224609375
323584,0.44580078125
327680,0.4990234375
331776,0.4921875
335872,0.56787109375
339968,0.501708984375
344064,0.4765625
348160,0.447265625
352256,0.43798828125
356352,0.52001953125
360448,0.482421875
364544,0.500244140625
368640,0.522705078125
372736,0.578857421875
376832,0.52685546875
380928,0.449951171875
385024,0.480224609375
389120,0.54638671875
393216,0.57861328125
397312,0.491943359375
401408,0.4658203125
405504,0.51171875
409600,0.588623046875
413696,0.544677734375
417792,0.60009765625
421888,0.6171875
425984,0.568603515625
430080,0.61328125
434176,0.5419921875
438272,0.449951171875
442368,0.501708984375
446464,0.444091796875
450560,0.525390625
454656,0.50048828125
458752,0.501220703125
462848,0.548828125
466944,0.563720703125
471040,0.576904296875
475136,0.5595703125
479232,0.547607421875
483328,0.518310546875
487424,0.57568359375
491520,0.57275390625
495616,0.657470703125
499712,0.657958984375
503808,0.6142578125
507904,0.563720703125
512000,0.685546875
516096,0.597412109375
520192,0.555419921875
524288,0.52783203125
528384,0.546142578125
532480,0.5693359375
536576,0.57763671875
540672,0.75244140625
544768,0.82568359375
548864,0.853759765625
552960,0.68017578125
557056,0.595703125
561152,0.638671875
565248,0.5517578125
569344,0.609619140625
573440,0.549560546875
577536,0.594970703125
581632,0.626953125
585728,0.58544921875
589824,0.631103515625
593920,0.6845703125
598016,0.673583984375
602112,0.63427734375
606208,0.5439453125
610304,0.4755859375
614400,0.44921875
618496,0.528076171875
622592,0.688232421875
626688,0.816650390625
630784,0.885009765625
634880,0.888916015625
638976,0.9921875
643072,0.902587890625
647168,0.766845703125
651264,0.73291015625
655360,0.679931640625
659456,0.60986328125
663552,0.6767578125
667648,0.81201171875
671744,0.851806640625
675840,0.781005859375
679936,0.66796875
684032,0.709228515625
688128,0.78564453125
692224,0.9453125
696320,0.9501953125
700416,0.9404296875
704512,1.02734375
708608,0.9716796875
712704,0.9541015625
716800,0.90966796875
720896,0.875
724992,0.93212890625
729088,1.011962890625
733184,0.96630859375
737280,0.93896484375
741376,0.73681640625
745472,0.697265625
749568,0.772705078125
753664,0.82568359375
757760,0.842041015625
