"env_step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0","0","0"
"8192","2","2","2","0.012939453125","0.012939453125","0.012939453125"
"12288","3","3","3","0.17236328125","0.17236328125","0.17236328125"
"16384","4","4","4","0.383056640625","0.383056640625","0.383056640625"
"20480","5","5","5","0.432861328125","0.432861328125","0.432861328125"
"24576","6","6","6","0.559814453125","0.559814453125","0.559814453125"
"28672","7","7","7","0.548095703125","0.548095703125","0.548095703125"
"32768","8","8","8","0.58984375","0.58984375","0.58984375"
"36864","9","9","9","0.55517578125","0.55517578125","0.55517578125"
"40960","10","10","10","0.5439453125","0.5439453125","0.5439453125"
"45056","11","11","11","0.4736328125","0.4736328125","0.4736328125"
"49152","12","12","12","0.458984375","0.458984375","0.458984375"
"53248","13","13","13","0.47705078125","0.47705078125","0.47705078125"
"57344","14","14","14","0.48974609375","0.48974609375","0.48974609375"
"61440","15","15","15","0.5166015625","0.5166015625","0.5166015625"
"65536","16","16","16","0.455078125","0.455078125","0.455078125"
"69632","17","17","17","0.5","0.5","0.5"
"73728","18","18","18","0.466796875","0.466796875","0.466796875"
"77824","19","19","19","0.509033203125","0.509033203125","0.509033203125"
"81920","20","20","20","0.48291015625","0.48291015625","0.48291015625"
"86016","21","21","21","0.47021484375","0.47021484375","0.47021484375"
"90112","22","22","22","0.482177734375","0.482177734375","0.482177734375"
"94208","23","23","23","0.40625","0.40625","0.40625"
"98304","24","24","24","0.41455078125","0.41455078125","0.41455078125"
"102400","25","25","25","0.444580078125","0.444580078125","0.444580078125"
"106496","26","26","26","0.439208984375","0.439208984375","0.439208984375"
"110592","27","27","27","0.474609375","0.474609375","0.474609375"
"114688","28","28","28","0.479248046875","0.479248046875","0.479248046875"
"118784","29","29","29","0.41064453125","0.41064453125","0.41064453125"
"122880","30","30","30","0.451171875","0.451171875","0.451171875"
"126976","31","31","31","0.44921875","0.44921875","0.44921875"
"131072","32","32","32","0.3896484375","0.3896484375","0.3896484375"
"135168","33","33","33","0.459716796875","0.459716796875","0.459716796875"
"139264","34","34","34","0.462890625","0.462890625","0.462890625"
"143360","35","35","35","0.475830078125","0.475830078125","0.475830078125"
"147456","36","36","36","0.5048828125","0.5048828125","0.5048828125"
"151552","37","37","37","0.63623046875","0.63623046875","0.63623046875"
"155648","38","38","38","0.576171875","0.576171875","0.576171875"
"159744","39","39","39","0.475341796875","0.475341796875","0.475341796875"
"163840","40","40","40","0.472412109375","0.472412109375","0.472412109375"
"167936","41","41","41","0.525146484375","0.525146484375","0.525146484375"
"172032","42","42","42","0.59423828125","0.59423828125","0.59423828125"
"176128","43","43","43","0.62109375","0.62109375","0.62109375"
"180224","44","44","44","0.611572265625","0.611572265625","0.611572265625"
"184320","45","45","45","0.546142578125","0.546142578125","0.546142578125"
"188416","46","46","46","0.6025390625","0.6025390625","0.6025390625"
"192512","47","47","47","0.685791015625","0.685791015625","0.685791015625"
"196608","48","48","48","0.6181640625","0.6181640625","0.6181640625"
"200704","49","49","49","0.523193359375","0.523193359375","0.523193359375"
"204800","50","50","50","0.58984375","0.58984375","0.58984375"
"208896","51","51","51","0.599853515625","0.599853515625","0.599853515625"
"212992","52","52","52","0.586181640625","0.586181640625","0.586181640625"
"217088","53","53","53","0.532958984375","0.532958984375","0.532958984375"
"221184","54","54","54","0.558837890625","0.558837890625","0.558837890625"
"225280","55","55","55","0.59130859375","0.59130859375","0.59130859375"
"229376","56","56","56","0.5146484375","0.5146484375","0.5146484375"
"233472","57","57","57","0.583740234375","0.583740234375","0.583740234375"
"237568","58","58","58","0.657470703125","0.657470703125","0.657470703125"
"241664","59","59","59","0.56591796875","0.56591796875","0.56591796875"
"245760","60","60","60","0.509033203125","0.509033203125","0.509033203125"
"249856","61","61","61","0.5859375","0.5859375","0.5859375"
"253952","62","62","62","0.605712890625","0.605712890625","0.605712890625"
"258048","63","63","63","0.594970703125","0.594970703125","0.594970703125"
"262144","64","64","64","0.5478515625","0.5478515625","0.5478515625"
"266240","65","65","65","0.57080078125","0.57080078125","0.57080078125"
"270336","66","66","66","0.551025390625","0.551025390625","0.551025390625"
"274432","67","67","67","0.54248046875","0.54248046875","0.54248046875"
"278528","68","68","68","0.48046875","0.48046875","0.48046875"
"282624","69","69","69","0.53662109375","0.53662109375","0.53662109375"
"286720","70","70","70","0.55322265625","0.55322265625","0.55322265625"
"290816","71","71","71","0.60693359375","0.60693359375","0.60693359375"
"294912","72","72","72","0.58984375","0.58984375","0.58984375"
"299008","73","73","73","0.54638671875","0.54638671875","0.54638671875"
"303104","74","74","74","0.574462890625","0.574462890625","0.574462890625"
"307200","75","75","75","0.594970703125","0.594970703125","0.594970703125"
"311296","76","76","76","0.550537109375","0.550537109375","0.550537109375"
"315392","77","77","77","0.6064453125","0.6064453125","0.6064453125"
"319488","78","78","78","0.677734375","0.677734375","0.677734375"
"323584","79","79","79","0.6630859375","0.6630859375","0.6630859375"
"327680","80","80","80","0.530517578125","0.530517578125","0.530517578125"
"331776","81","81","81","0.48388671875","0.48388671875","0.48388671875"
"335872","82","82","82","0.440185546875","0.440185546875","0.440185546875"
"339968","83","83","83","0.38134765625","0.38134765625","0.38134765625"
"344064","84","84","84","0.431396484375","0.431396484375","0.431396484375"
"348160","85","85","85","0.5078125","0.5078125","0.5078125"
"352256","86","86","86","0.534423828125","0.534423828125","0.534423828125"
"356352","87","87","87","0.61767578125","0.61767578125","0.61767578125"
"360448","88","88","88","0.698974609375","0.698974609375","0.698974609375"
