"env_step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0","0","0"
"8192","2","2","2","0.012939453125","0.012939453125","0.012939453125"
"12288","3","3","3","0.17236328125","0.17236328125","0.17236328125"
"16384","4","4","4","0.383056640625","0.383056640625","0.383056640625"
"20480","5","5","5","0.426513671875","0.426513671875","0.426513671875"
"24576","6","6","6","0.55419921875","0.55419921875","0.55419921875"
"28672","7","7","7","0.548828125","0.548828125","0.548828125"
"32768","8","8","8","0.592529296875","0.592529296875","0.592529296875"
"36864","9","9","9","0.5537109375","0.5537109375","0.5537109375"
"40960","10","10","10","0.56591796875","0.56591796875","0.56591796875"
"45056","11","11","11","0.4912109375","0.4912109375","0.4912109375"
"49152","12","12","12","0.462158203125","0.462158203125","0.462158203125"
"53248","13","13","13","0.47900390625","0.47900390625","0.47900390625"
"57344","14","14","14","0.498046875","0.498046875","0.498046875"
"61440","15","15","15","0.482666015625","0.482666015625","0.482666015625"
"65536","16","16","16","0.501708984375","0.501708984375","0.501708984375"
"69632","17","17","17","0.634765625","0.634765625","0.634765625"
"73728","18","18","18","0.57421875","0.57421875","0.57421875"
"77824","19","19","19","0.510986328125","0.510986328125","0.510986328125"
"81920","20","20","20","0.4130859375","0.4130859375","0.4130859375"
"86016","21","21","21","0.47509765625","0.47509765625","0.47509765625"
"90112","22","22","22","0.53662109375","0.53662109375","0.53662109375"
"94208","23","23","23","0.506591796875","0.506591796875","0.506591796875"
"98304","24","24","24","0.478515625","0.478515625","0.478515625"
"102400","25","25","25","0.40478515625","0.40478515625","0.40478515625"
"106496","26","26","26","0.483642578125","0.483642578125","0.483642578125"
"110592","27","27","27","0.499267578125","0.499267578125","0.499267578125"
"114688","28","28","28","0.42919921875","0.42919921875","0.42919921875"
"118784","29","29","29","0.3828125","0.3828125","0.3828125"
"122880","30","30","30","0.390869140625","0.390869140625","0.390869140625"
"126976","31","31","31","0.457275390625","0.457275390625","0.457275390625"
"131072","32","32","32","0.439208984375","0.439208984375","0.439208984375"
"135168","33","33","33","0.399169921875","0.399169921875","0.399169921875"
"139264","34","34","34","0.421875","0.421875","0.421875"
"143360","35","35","35","0.5341796875","0.5341796875","0.5341796875"
"147456","36","36","36","0.511474609375","0.511474609375","0.511474609375"
"151552","37","37","37","0.5224609375","0.5224609375","0.5224609375"
"155648","38","38","38","0.53369140625","0.53369140625","0.53369140625"
"159744","39","39","39","0.53662109375","0.53662109375","0.53662109375"
"163840","40","40","40","0.513916015625","0.513916015625","0.513916015625"
"167936","41","41","41","0.4775390625","0.4775390625","0.4775390625"
"172032","42","42","42","0.47705078125","0.47705078125","0.47705078125"
"176128","43","43","43","0.4892578125","0.4892578125","0.4892578125"
"180224","44","44","44","0.466064453125","0.466064453125","0.466064453125"
"184320","45","45","45","0.5576171875","0.5576171875","0.5576171875"
"188416","46","46","46","0.482421875","0.482421875","0.482421875"
"192512","47","47","47","0.4267578125","0.4267578125","0.4267578125"
"196608","48","48","48","0.37353515625","0.37353515625","0.37353515625"
"200704","49","49","49","0.44091796875","0.44091796875","0.44091796875"
"204800","50","50","50","0.513916015625","0.513916015625","0.513916015625"
"208896","51","51","51","0.53564453125","0.53564453125","0.53564453125"
"212992","52","52","52","0.55029296875","0.55029296875","0.55029296875"
"217088","53","53","53","0.504638671875","0.504638671875","0.504638671875"
"221184","54","54","54","0.528564453125","0.528564453125","0.528564453125"
"225280","55","55","55","0.448486328125","0.448486328125","0.448486328125"
"229376","56","56","56","0.48681640625","0.48681640625","0.48681640625"
"233472","57","57","57","0.46728515625","0.46728515625","0.46728515625"
"237568","58","58","58","0.48193359375","0.48193359375","0.48193359375"
"241664","59","59","59","0.529541015625","0.529541015625","0.529541015625"
"245760","60","60","60","0.577392578125","0.577392578125","0.577392578125"
"249856","61","61","61","0.6005859375","0.6005859375","0.6005859375"
"253952","62","62","62","0.6474609375","0.6474609375","0.6474609375"
"258048","63","63","63","0.63037109375","0.63037109375","0.63037109375"
"262144","64","64","64","0.626708984375","0.626708984375","0.626708984375"
"266240","65","65","65","0.602294921875","0.602294921875","0.602294921875"
"270336","66","66","66","0.41552734375","0.41552734375","0.41552734375"
"274432","67","67","67","0.4677734375","0.4677734375","0.4677734375"
"278528","68","68","68","0.512451171875","0.512451171875","0.512451171875"
"282624","69","69","69","0.537353515625","0.537353515625","0.537353515625"
"286720","70","70","70","0.462890625","0.462890625","0.462890625"
"290816","71","71","71","0.509765625","0.509765625","0.509765625"
"294912","72","72","72","0.605224609375","0.605224609375","0.605224609375"
"299008","73","73","73","0.660400390625","0.660400390625","0.660400390625"
"303104","74","74","74","0.554443359375","0.554443359375","0.554443359375"
"307200","75","75","75","0.54248046875","0.54248046875","0.54248046875"
"311296","76","76","76","0.605224609375","0.605224609375","0.605224609375"
"315392","77","77","77","0.56689453125","0.56689453125","0.56689453125"
"319488","78","78","78","0.546630859375","0.546630859375","0.546630859375"
"323584","79","79","79","0.58740234375","0.58740234375","0.58740234375"
"327680","80","80","80","0.566162109375","0.566162109375","0.566162109375"
"331776","81","81","81","0.57666015625","0.57666015625","0.57666015625"
"335872","82","82","82","0.572509765625","0.572509765625","0.572509765625"
"339968","83","83","83","0.5576171875","0.5576171875","0.5576171875"
"344064","84","84","84","0.562744140625","0.562744140625","0.562744140625"
"348160","85","85","85","0.5537109375","0.5537109375","0.5537109375"
"352256","86","86","86","0.589111328125","0.589111328125","0.589111328125"
"356352","87","87","87","0.501953125","0.501953125","0.501953125"
