"env_step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0","0","0"
"8192","2","2","2","0.012939453125","0.012939453125","0.012939453125"
"12288","3","3","3","0.17236328125","0.17236328125","0.17236328125"
"16384","4","4","4","0.383056640625","0.383056640625","0.383056640625"
"20480","5","5","5","0.426513671875","0.426513671875","0.426513671875"
"24576","6","6","6","0.55419921875","0.55419921875","0.55419921875"
"28672","7","7","7","0.548095703125","0.548095703125","0.548095703125"
"32768","8","8","8","0.584228515625","0.584228515625","0.584228515625"
"36864","9","9","9","0.566650390625","0.566650390625","0.566650390625"
"40960","10","10","10","0.538330078125","0.538330078125","0.538330078125"
"45056","11","11","11","0.466796875","0.466796875","0.466796875"
"49152","12","12","12","0.428466796875","0.428466796875","0.428466796875"
"53248","13","13","13","0.423095703125","0.423095703125","0.423095703125"
"57344","14","14","14","0.456787109375","0.456787109375","0.456787109375"
"61440","15","15","15","0.436279296875","0.436279296875","0.436279296875"
"65536","16","16","16","0.4580078125","0.4580078125","0.4580078125"
"69632","17","17","17","0.434814453125","0.434814453125","0.434814453125"
"73728","18","18","18","0.378662109375","0.378662109375","0.378662109375"
"77824","19","19","19","0.42333984375","0.42333984375","0.42333984375"
"81920","20","20","20","0.32763671875","0.32763671875","0.32763671875"
"86016","21","21","21","0.355712890625","0.355712890625","0.355712890625"
"90112","22","22","22","0.4501953125","0.4501953125","0.4501953125"
"94208","23","23","23","0.41455078125","0.41455078125","0.41455078125"
"98304","24","24","24","0.43994140625","0.43994140625","0.43994140625"
"102400","25","25","25","0.4599609375","0.4599609375","0.4599609375"
"106496","26","26","26","0.517333984375","0.517333984375","0.517333984375"
"110592","27","27","27","0.42138671875","0.42138671875","0.42138671875"
"114688","28","28","28","0.403076171875","0.403076171875","0.403076171875"
"118784","29","29","29","0.4306640625","0.4306640625","0.4306640625"
"122880","30","30","30","0.52490234375","0.52490234375","0.52490234375"
"126976","31","31","31","0.57763671875","0.57763671875","0.57763671875"
"131072","32","32","32","0.627197265625","0.627197265625","0.627197265625"
"135168","33","33","33","0.591064453125","0.591064453125","0.591064453125"
"139264","34","34","34","0.60791015625","0.60791015625","0.60791015625"
"143360","35","35","35","0.610107421875","0.610107421875","0.610107421875"
"147456","36","36","36","0.55810546875","0.55810546875","0.55810546875"
"151552","37","37","37","0.523681640625","0.523681640625","0.523681640625"
"155648","38","38","38","0.505126953125","0.505126953125","0.505126953125"
"159744","39","39","39","0.571044921875","0.571044921875","0.571044921875"
"163840","40","40","40","0.50830078125","0.50830078125","0.50830078125"
"167936","41","41","41","0.47802734375","0.47802734375","0.47802734375"
"172032","42","42","42","0.5","0.5","0.5"
"176128","43","43","43","0.55810546875","0.55810546875","0.55810546875"
"180224","44","44","44","0.625244140625","0.625244140625","0.625244140625"
"184320","45","45","45","0.55224609375","0.55224609375","0.55224609375"
"188416","46","46","46","0.46533203125","0.46533203125","0.46533203125"
"192512","47","47","47","0.461181640625","0.461181640625","0.461181640625"
"196608","48","48","48","0.51806640625","0.51806640625","0.51806640625"
"200704","49","49","49","0.485107421875","0.485107421875","0.485107421875"
"204800","50","50","50","0.54736328125","0.54736328125","0.54736328125"
"208896","51","51","51","0.527099609375","0.527099609375","0.527099609375"
"212992","52","52","52","0.514404296875","0.514404296875","0.514404296875"
"217088","53","53","53","0.453857421875","0.453857421875","0.453857421875"
"221184","54","54","54","0.398681640625","0.398681640625","0.398681640625"
"225280","55","55","55","0.432861328125","0.432861328125","0.432861328125"
"229376","56","56","56","0.411376953125","0.411376953125","0.411376953125"
"233472","57","57","57","0.369384765625","0.369384765625","0.369384765625"
"237568","58","58","58","0.453857421875","0.453857421875","0.453857421875"
"241664","59","59","59","0.473876953125","0.473876953125","0.473876953125"
"245760","60","60","60","0.442626953125","0.442626953125","0.442626953125"
"249856","61","61","61","0.39404296875","0.39404296875","0.39404296875"
"253952","62","62","62","0.517578125","0.517578125","0.517578125"
"258048","63","63","63","0.57470703125","0.57470703125","0.57470703125"
"262144","64","64","64","0.597900390625","0.597900390625","0.597900390625"
"266240","65","65","65","0.545654296875","0.545654296875","0.545654296875"
"270336","66","66","66","0.466552734375","0.466552734375","0.466552734375"
"274432","67","67","67","0.390380859375","0.390380859375","0.390380859375"
"278528","68","68","68","0.435791015625","0.435791015625","0.435791015625"
"282624","69","69","69","0.611328125","0.611328125","0.611328125"
"286720","70","70","70","0.69384765625","0.69384765625","0.69384765625"
"290816","71","71","71","0.6474609375","0.6474609375","0.6474609375"
"294912","72","72","72","0.519287109375","0.519287109375","0.519287109375"
"299008","73","73","73","0.57421875","0.57421875","0.57421875"
"303104","74","74","74","0.58447265625","0.58447265625","0.58447265625"
"307200","75","75","75","0.530517578125","0.530517578125","0.530517578125"
"311296","76","76","76","0.5478515625","0.5478515625","0.5478515625"
"315392","77","77","77","0.580078125","0.580078125","0.580078125"
"319488","78","78","78","0.474853515625","0.474853515625","0.474853515625"
"323584","79","79","79","0.43701171875","0.43701171875","0.43701171875"
"327680","80","80","80","0.42578125","0.42578125","0.42578125"
"331776","81","81","81","0.37890625","0.37890625","0.37890625"
"335872","82","82","82","0.422607421875","0.422607421875","0.422607421875"
"339968","83","83","83","0.3681640625","0.3681640625","0.3681640625"
"344064","84","84","84","0.396484375","0.396484375","0.396484375"
"348160","85","85","85","0.473388671875","0.473388671875","0.473388671875"
"352256","86","86","86","0.4775390625","0.4775390625","0.4775390625"
"356352","87","87","87","0.4716796875","0.4716796875","0.4716796875"
