"env_step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0","0","0"
"8192","2","2","2","0.012939453125","0.012939453125","0.012939453125"
"12288","3","3","3","0.17236328125","0.17236328125","0.17236328125"
"16384","4","4","4","0.383056640625","0.383056640625","0.383056640625"
"20480","5","5","5","0.426513671875","0.426513671875","0.426513671875"
"24576","6","6","6","0.55419921875","0.55419921875","0.55419921875"
"28672","7","7","7","0.548095703125","0.548095703125","0.548095703125"
"32768","8","8","8","0.583251953125","0.583251953125","0.583251953125"
"36864","9","9","9","0.563232421875","0.563232421875","0.563232421875"
"40960","10","10","10","0.555419921875","0.555419921875","0.555419921875"
"45056","11","11","11","0.491455078125","0.491455078125","0.491455078125"
"49152","12","12","12","0.46240234375","0.46240234375","0.46240234375"
"53248","13","13","13","0.465576171875","0.465576171875","0.465576171875"
"57344","14","14","14","0.57275390625","0.57275390625","0.57275390625"
"61440","15","15","15","0.5888671875","0.5888671875","0.5888671875"
"65536","16","16","16","0.53271484375","0.53271484375","0.53271484375"
"69632","17","17","17","0.477294921875","0.477294921875","0.477294921875"
"73728","18","18","18","0.454345703125","0.454345703125","0.454345703125"
"77824","19","19","19","0.47900390625","0.47900390625","0.47900390625"
"81920","20","20","20","0.4384765625","0.4384765625","0.4384765625"
"86016","21","21","21","0.410888671875","0.410888671875","0.410888671875"
"90112","22","22","22","0.462646484375","0.462646484375","0.462646484375"
"94208","23","23","23","0.532958984375","0.532958984375","0.532958984375"
"98304","24","24","24","0.41748046875","0.41748046875","0.41748046875"
"102400","25","25","25","0.4404296875","0.4404296875","0.4404296875"
"106496","26","26","26","0.439697265625","0.439697265625","0.439697265625"
"110592","27","27","27","0.466552734375","0.466552734375","0.466552734375"
"114688","28","28","28","0.438720703125","0.438720703125","0.438720703125"
"118784","29","29","29","0.47265625","0.47265625","0.47265625"
"122880","30","30","30","0.54296875","0.54296875","0.54296875"
"126976","31","31","31","0.601806640625","0.601806640625","0.601806640625"
"131072","32","32","32","0.55078125","0.55078125","0.55078125"
"135168","33","33","33","0.530517578125","0.530517578125","0.530517578125"
"139264","34","34","34","0.489013671875","0.489013671875","0.489013671875"
"143360","35","35","35","0.46728515625","0.46728515625","0.46728515625"
"147456","36","36","36","0.416748046875","0.416748046875","0.416748046875"
"151552","37","37","37","0.55029296875","0.55029296875","0.55029296875"
"155648","38","38","38","0.55224609375","0.55224609375","0.55224609375"
"159744","39","39","39","0.66796875","0.66796875","0.66796875"
"163840","40","40","40","0.618896484375","0.618896484375","0.618896484375"
"167936","41","41","41","0.589111328125","0.589111328125","0.589111328125"
"172032","42","42","42","0.60693359375","0.60693359375","0.60693359375"
"176128","43","43","43","0.529052734375","0.529052734375","0.529052734375"
"180224","44","44","44","0.517822265625","0.517822265625","0.517822265625"
"184320","45","45","45","0.58544921875","0.58544921875","0.58544921875"
"188416","46","46","46","0.54541015625","0.54541015625","0.54541015625"
"192512","47","47","47","0.50244140625","0.50244140625","0.50244140625"
"196608","48","48","48","0.54296875","0.54296875","0.54296875"
"200704","49","49","49","0.506591796875","0.506591796875","0.506591796875"
"204800","50","50","50","0.6015625","0.6015625","0.6015625"
"208896","51","51","51","0.544921875","0.544921875","0.544921875"
"212992","52","52","52","0.50537109375","0.50537109375","0.50537109375"
"217088","53","53","53","0.461669921875","0.461669921875","0.461669921875"
"221184","54","54","54","0.530517578125","0.530517578125","0.530517578125"
"225280","55","55","55","0.5595703125","0.5595703125","0.5595703125"
"229376","56","56","56","0.502685546875","0.502685546875","0.502685546875"
"233472","57","57","57","0.439697265625","0.439697265625","0.439697265625"
"237568","58","58","58","0.453857421875","0.453857421875","0.453857421875"
"241664","59","59","59","0.427490234375","0.427490234375","0.427490234375"
"245760","60","60","60","0.465087890625","0.465087890625","0.465087890625"
"249856","61","61","61","0.3994140625","0.3994140625","0.3994140625"
"253952","62","62","62","0.38525390625","0.38525390625","0.38525390625"
"258048","63","63","63","0.498779296875","0.498779296875","0.498779296875"
"262144","64","64","64","0.518310546875","0.518310546875","0.518310546875"
"266240","65","65","65","0.48291015625","0.48291015625","0.48291015625"
"270336","66","66","66","0.482421875","0.482421875","0.482421875"
"274432","67","67","67","0.534423828125","0.534423828125","0.534423828125"
"278528","68","68","68","0.52880859375","0.52880859375","0.52880859375"
"282624","69","69","69","0.5576171875","0.5576171875","0.5576171875"
"286720","70","70","70","0.521484375","0.521484375","0.521484375"
"290816","71","71","71","0.43896484375","0.43896484375","0.43896484375"
"294912","72","72","72","0.475830078125","0.475830078125","0.475830078125"
"299008","73","73","73","0.534912109375","0.534912109375","0.534912109375"
"303104","74","74","74","0.5595703125","0.5595703125","0.5595703125"
"307200","75","75","75","0.629638671875","0.629638671875","0.629638671875"
"311296","76","76","76","0.521728515625","0.521728515625","0.521728515625"
"315392","77","77","77","0.560791015625","0.560791015625","0.560791015625"
"319488","78","78","78","0.608642578125","0.608642578125","0.608642578125"
"323584","79","79","79","0.572509765625","0.572509765625","0.572509765625"
"327680","80","80","80","0.595458984375","0.595458984375","0.595458984375"
"331776","81","81","81","0.6357421875","0.6357421875","0.6357421875"
"335872","82","82","82","0.59423828125","0.59423828125","0.59423828125"
"339968","83","83","83","0.5634765625","0.5634765625","0.5634765625"
"344064","84","84","84","0.548095703125","0.548095703125","0.548095703125"
"348160","85","85","85","0.52880859375","0.52880859375","0.52880859375"
"352256","86","86","86","0.56103515625","0.56103515625","0.56103515625"
"356352","87","87","87","0.539794921875","0.539794921875","0.539794921875"
