"env_step","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - _step","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - _step__MIN","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - _step__MAX","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MIN","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MAX"
"4096","1","1","1","0.1455078125","0.1455078125","0.1455078125"
"8192","2","2","2","0.41064453125","0.41064453125","0.41064453125"
"12288","3","3","3","0.430908203125","0.430908203125","0.430908203125"
"16384","4","4","4","0.4462890625","0.4462890625","0.4462890625"
"20480","5","5","5","0.407470703125","0.407470703125","0.407470703125"
"24576","6","6","6","0.451904296875","0.451904296875","0.451904296875"
"28672","7","7","7","0.43505859375","0.43505859375","0.43505859375"
"32768","8","8","8","0.42919921875","0.42919921875","0.42919921875"
"36864","9","9","9","0.399169921875","0.399169921875","0.399169921875"
"40960","10","10","10","0.470458984375","0.470458984375","0.470458984375"
"45056","11","11","11","0.431396484375","0.431396484375","0.431396484375"
"49152","12","12","12","0.4384765625","0.4384765625","0.4384765625"
"53248","13","13","13","0.412109375","0.412109375","0.412109375"
"57344","14","14","14","0.507080078125","0.507080078125","0.507080078125"
"61440","15","15","15","0.455322265625","0.455322265625","0.455322265625"
"65536","16","16","16","0.457763671875","0.457763671875","0.457763671875"
"69632","17","17","17","0.447265625","0.447265625","0.447265625"
"73728","18","18","18","0.490966796875","0.490966796875","0.490966796875"
"77824","19","19","19","0.396728515625","0.396728515625","0.396728515625"
"81920","20","20","20","0.466796875","0.466796875","0.466796875"
"86016","21","21","21","0.4345703125","0.4345703125","0.4345703125"
"90112","22","22","22","0.408203125","0.408203125","0.408203125"
"94208","23","23","23","0.501953125","0.501953125","0.501953125"
"98304","24","24","24","0.4375","0.4375","0.4375"
"102400","25","25","25","0.515625","0.515625","0.515625"
"106496","26","26","26","0.423583984375","0.423583984375","0.423583984375"
"110592","27","27","27","0.470458984375","0.470458984375","0.470458984375"
"114688","28","28","28","0.48779296875","0.48779296875","0.48779296875"
"118784","29","29","29","0.43798828125","0.43798828125","0.43798828125"
"122880","30","30","30","0.47705078125","0.47705078125","0.47705078125"
"126976","31","31","31","0.556884765625","0.556884765625","0.556884765625"
"131072","32","32","32","0.48828125","0.48828125","0.48828125"
"135168","33","33","33","0.49609375","0.49609375","0.49609375"
"139264","34","34","34","0.44091796875","0.44091796875","0.44091796875"
"143360","35","35","35","0.500244140625","0.500244140625","0.500244140625"
"147456","36","36","36","0.4765625","0.4765625","0.4765625"
"151552","37","37","37","0.522216796875","0.522216796875","0.522216796875"
"155648","38","38","38","0.5361328125","0.5361328125","0.5361328125"
"159744","39","39","39","0.5107421875","0.5107421875","0.5107421875"
"163840","40","40","40","0.4970703125","0.4970703125","0.4970703125"
"167936","41","41","41","0.52734375","0.52734375","0.52734375"
"172032","42","42","42","0.565185546875","0.565185546875","0.565185546875"
"176128","43","43","43","0.57568359375","0.57568359375","0.57568359375"
"180224","44","44","44","0.493896484375","0.493896484375","0.493896484375"
"184320","45","45","45","0.541015625","0.541015625","0.541015625"
"188416","46","46","46","0.5439453125","0.5439453125","0.5439453125"
"192512","47","47","47","0.548095703125","0.548095703125","0.548095703125"
"196608","48","48","48","0.505859375","0.505859375","0.505859375"
"200704","49","49","49","0.551513671875","0.551513671875","0.551513671875"
"204800","50","50","50","0.600341796875","0.600341796875","0.600341796875"
"208896","51","51","51","0.5947265625","0.5947265625","0.5947265625"
"212992","52","52","52","0.5478515625","0.5478515625","0.5478515625"
"217088","53","53","53","0.573974609375","0.573974609375","0.573974609375"
"221184","54","54","54","0.678955078125","0.678955078125","0.678955078125"
"225280","55","55","55","0.5703125","0.5703125","0.5703125"
"229376","56","56","56","0.64111328125","0.64111328125","0.64111328125"
"233472","57","57","57","0.60986328125","0.60986328125","0.60986328125"
"237568","58","58","58","0.5908203125","0.5908203125","0.5908203125"
"241664","59","59","59","0.6181640625","0.6181640625","0.6181640625"
"245760","60","60","60","0.501953125","0.501953125","0.501953125"
"249856","61","61","61","0.47705078125","0.47705078125","0.47705078125"
"253952","62","62","62","0.527099609375","0.527099609375","0.527099609375"
"258048","63","63","63","0.59423828125","0.59423828125","0.59423828125"
"262144","64","64","64","0.628662109375","0.628662109375","0.628662109375"
"266240","65","65","65","0.57080078125","0.57080078125","0.57080078125"
"270336","66","66","66","0.7119140625","0.7119140625","0.7119140625"
"274432","67","67","67","0.6611328125","0.6611328125","0.6611328125"
