"env_step","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - _step","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - _step__MIN","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - _step__MAX","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MIN","Breakout-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MAX"
"274432","67","67","67","0.617431640625","0.617431640625","0.617431640625"
"278528","68","68","68","0.524658203125","0.524658203125","0.524658203125"
"282624","69","69","69","0.6962890625","0.6962890625","0.6962890625"
"286720","70","70","70","0.73193359375","0.73193359375","0.73193359375"
"290816","71","71","71","0.619384765625","0.619384765625","0.619384765625"
"294912","72","72","72","0.6416015625","0.6416015625","0.6416015625"
"299008","73","73","73","0.599365234375","0.599365234375","0.599365234375"
"303104","74","74","74","0.537109375","0.537109375","0.537109375"
"307200","75","75","75","0.624755859375","0.624755859375","0.624755859375"
"311296","76","76","76","0.60107421875","0.60107421875","0.60107421875"
"315392","77","77","77","0.625732421875","0.625732421875","0.625732421875"
"319488","78","78","78","0.708984375","0.708984375","0.708984375"
"323584","79","79","79","0.696044921875","0.696044921875","0.696044921875"
"327680","80","80","80","0.697509765625","0.697509765625","0.697509765625"
"331776","81","81","81","0.68359375","0.68359375","0.68359375"
"335872","82","82","82","0.722412109375","0.722412109375","0.722412109375"
"339968","83","83","83","0.8310546875","0.8310546875","0.8310546875"
"344064","84","84","84","0.750244140625","0.750244140625","0.750244140625"
"348160","85","85","85","0.652099609375","0.652099609375","0.652099609375"
"352256","86","86","86","0.64892578125","0.64892578125","0.64892578125"
"356352","87","87","87","0.641357421875","0.641357421875","0.641357421875"
"360448","88","88","88","0.761474609375","0.761474609375","0.761474609375"
"364544","89","89","89","0.764404296875","0.764404296875","0.764404296875"
"368640","90","90","90","0.734619140625","0.734619140625","0.734619140625"
"372736","91","91","91","0.667236328125","0.667236328125","0.667236328125"
"376832","92","92","92","0.768798828125","0.768798828125","0.768798828125"
"380928","93","93","93","0.69091796875","0.69091796875","0.69091796875"
"385024","94","94","94","0.750732421875","0.750732421875","0.750732421875"
"389120","95","95","95","0.791259765625","0.791259765625","0.791259765625"
"393216","96","96","96","0.6787109375","0.6787109375","0.6787109375"
"397312","97","97","97","0.77001953125","0.77001953125","0.77001953125"
"401408","98","98","98","0.72216796875","0.72216796875","0.72216796875"
"405504","99","99","99","0.73095703125","0.73095703125","0.73095703125"
"409600","100","100","100","0.7119140625","0.7119140625","0.7119140625"
"413696","101","101","101","0.681396484375","0.681396484375","0.681396484375"
"417792","102","102","102","0.804931640625","0.804931640625","0.804931640625"
"421888","103","103","103","0.80810546875","0.80810546875","0.80810546875"
"425984","104","104","104","0.833984375","0.833984375","0.833984375"
"430080","105","105","105","0.803466796875","0.803466796875","0.803466796875"
"434176","106","106","106","0.77197265625","0.77197265625","0.77197265625"
"438272","107","107","107","0.651611328125","0.651611328125","0.651611328125"
"442368","108","108","108","0.82080078125","0.82080078125","0.82080078125"
"446464","109","109","109","0.8740234375","0.8740234375","0.8740234375"
"450560","110","110","110","0.822509765625","0.822509765625","0.822509765625"
"454656","111","111","111","0.86669921875","0.86669921875","0.86669921875"
"458752","112","112","112","0.77099609375","0.77099609375","0.77099609375"
"462848","113","113","113","0.88818359375","0.88818359375","0.88818359375"
"466944","114","114","114","0.83251953125","0.83251953125","0.83251953125"
"471040","115","115","115","0.928466796875","0.928466796875","0.928466796875"
"475136","116","116","116","0.90625","0.90625","0.90625"
"479232","117","117","117","0.8525390625","0.8525390625","0.8525390625"
"483328","118","118","118","0.914794921875","0.914794921875","0.914794921875"
"487424","119","119","119","0.966552734375","0.966552734375","0.966552734375"
"491520","120","120","120","0.86669921875","0.86669921875","0.86669921875"
"495616","121","121","121","0.855224609375","0.855224609375","0.855224609375"
"499712","122","122","122","0.927490234375","0.927490234375","0.927490234375"
"503808","123","123","123","0.90966796875","0.90966796875","0.90966796875"
"507904","124","124","124","0.759765625","0.759765625","0.759765625"
"512000","125","125","125","0.7978515625","0.7978515625","0.7978515625"
"516096","126","126","126","0.9541015625","0.9541015625","0.9541015625"
"520192","127","127","127","0.80859375","0.80859375","0.80859375"
"524288","128","128","128","0.9287109375","0.9287109375","0.9287109375"
"528384","129","129","129","1.039306640625","1.039306640625","1.039306640625"
"532480","130","130","130","0.914306640625","0.914306640625","0.914306640625"
"536576","131","131","131","0.877197265625","0.877197265625","0.877197265625"
"540672","132","132","132","0.970458984375","0.970458984375","0.970458984375"
"544768","133","133","133","0.934326171875","0.934326171875","0.934326171875"
"548864","134","134","134","0.939697265625","0.939697265625","0.939697265625"
"552960","135","135","135","0.972412109375","0.972412109375","0.972412109375"
"557056","136","136","136","0.99462890625","0.99462890625","0.99462890625"
"561152","137","137","137","0.843505859375","0.843505859375","0.843505859375"
"565248","138","138","138","1.03955078125","1.03955078125","1.03955078125"
"569344","139","139","139","0.927490234375","0.927490234375","0.927490234375"
"573440","140","140","140","0.89404296875","0.89404296875","0.89404296875"
"577536","141","141","141","0.889404296875","0.889404296875","0.889404296875"
"581632","142","142","142","0.93994140625","0.93994140625","0.93994140625"
"585728","143","143","143","0.803466796875","0.803466796875","0.803466796875"
"589824","144","144","144","0.90625","0.90625","0.90625"
"593920","145","145","145","0.885986328125","0.885986328125","0.885986328125"
"598016","146","146","146","0.826171875","0.826171875","0.826171875"
"602112","147","147","147","1.12890625","1.12890625","1.12890625"
"606208","148","148","148","1.119873046875","1.119873046875","1.119873046875"
"610304","149","149","149","1.023193359375","1.023193359375","1.023193359375"
"614400","150","150","150","0.985595703125","0.985595703125","0.985595703125"
"618496","151","151","151","1.07275390625","1.07275390625","1.07275390625"
"622592","152","152","152","1.218994140625","1.218994140625","1.218994140625"
"626688","153","153","153","1.09228515625","1.09228515625","1.09228515625"
"630784","154","154","154","1.082763671875","1.082763671875","1.082763671875"
"634880","155","155","155","1.034912109375","1.034912109375","1.034912109375"
"638976","156","156","156","1.090576171875","1.090576171875","1.090576171875"
"643072","157","157","157","1.15869140625","1.15869140625","1.15869140625"
"647168","158","158","158","1.096923828125","1.096923828125","1.096923828125"
"651264","159","159","159","1.063232421875","1.063232421875","1.063232421875"
"655360","160","160","160","1.09521484375","1.09521484375","1.09521484375"
"659456","161","161","161","1.108642578125","1.108642578125","1.108642578125"
"663552","162","162","162","1.011474609375","1.011474609375","1.011474609375"
"667648","163","163","163","1.103759765625","1.103759765625","1.103759765625"
"671744","164","164","164","1.18994140625","1.18994140625","1.18994140625"
"675840","165","165","165","1.145263671875","1.145263671875","1.145263671875"
"679936","166","166","166","1.0791015625","1.0791015625","1.0791015625"
"684032","167","167","167","1.112548828125","1.112548828125","1.112548828125"
"688128","168","168","168","1.22900390625","1.22900390625","1.22900390625"
"692224","169","169","169","1.37939453125","1.37939453125","1.37939453125"
"696320","170","170","170","1.28955078125","1.28955078125","1.28955078125"
"700416","171","171","171","1.228759765625","1.228759765625","1.228759765625"
"704512","172","172","172","1.138427734375","1.138427734375","1.138427734375"
"708608","173","173","173","1.105712890625","1.105712890625","1.105712890625"
"712704","174","174","174","1.16455078125","1.16455078125","1.16455078125"
"716800","175","175","175","1.0263671875","1.0263671875","1.0263671875"
"720896","176","176","176","1.15234375","1.15234375","1.15234375"
"724992","177","177","177","1.1171875","1.1171875","1.1171875"
"729088","178","178","178","1.191650390625","1.191650390625","1.191650390625"
"733184","179","179","179","1.22216796875","1.22216796875","1.22216796875"
"737280","180","180","180","1.27978515625","1.27978515625","1.27978515625"
"741376","181","181","181","1.286376953125","1.286376953125","1.286376953125"
"745472","182","182","182","1.3349609375","1.3349609375","1.3349609375"
"749568","183","183","183","1.29296875","1.29296875","1.29296875"
"753664","184","184","184","1.42626953125","1.42626953125","1.42626953125"
"757760","185","185","185","1.209228515625","1.209228515625","1.209228515625"
"761856","186","186","186","1.0556640625","1.0556640625","1.0556640625"
"765952","187","187","187","1.144775390625","1.144775390625","1.144775390625"
"770048","188","188","188","1.409912109375","1.409912109375","1.409912109375"
"774144","189","189","189","1.2822265625","1.2822265625","1.2822265625"
"778240","190","190","190","1.256103515625","1.256103515625","1.256103515625"
"782336","191","191","191","1.29931640625","1.29931640625","1.29931640625"
"786432","192","192","192","1.42431640625","1.42431640625","1.42431640625"
"790528","193","193","193","1.285888671875","1.285888671875","1.285888671875"
"794624","194","194","194","1.249267578125","1.249267578125","1.249267578125"
"798720","195","195","195","1.15234375","1.15234375","1.15234375"
"802816","196","196","196","1.414794921875","1.414794921875","1.414794921875"
"806912","197","197","197","1.292724609375","1.292724609375","1.292724609375"
"811008","198","198","198","1.2578125","1.2578125","1.2578125"
"815104","199","199","199","1.290283203125","1.290283203125","1.290283203125"
"819200","200","200","200","1.466796875","1.466796875","1.466796875"
"823296","201","201","201","1.427490234375","1.427490234375","1.427490234375"
"827392","202","202","202","1.453125","1.453125","1.453125"
"831488","203","203","203","1.48681640625","1.48681640625","1.48681640625"
"835584","204","204","204","1.43896484375","1.43896484375","1.43896484375"
"839680","205","205","205","1.35205078125","1.35205078125","1.35205078125"
"843776","206","206","206","1.541748046875","1.541748046875","1.541748046875"
"847872","207","207","207","1.370361328125","1.370361328125","1.370361328125"
"851968","208","208","208","1.581298828125","1.581298828125","1.581298828125"
"856064","209","209","209","1.667236328125","1.667236328125","1.667236328125"
"860160","210","210","210","1.897705078125","1.897705078125","1.897705078125"
"864256","211","211","211","1.5869140625","1.5869140625","1.5869140625"
"868352","212","212","212","1.5009765625","1.5009765625","1.5009765625"
"872448","213","213","213","1.44970703125","1.44970703125","1.44970703125"
"876544","214","214","214","1.553466796875","1.553466796875","1.553466796875"
"880640","215","215","215","1.552490234375","1.552490234375","1.552490234375"
"884736","216","216","216","1.724609375","1.724609375","1.724609375"
"888832","217","217","217","1.59423828125","1.59423828125","1.59423828125"
"892928","218","218","218","1.42041015625","1.42041015625","1.42041015625"
"897024","219","219","219","1.509521484375","1.509521484375","1.509521484375"
"901120","220","220","220","1.6123046875","1.6123046875","1.6123046875"
"905216","221","221","221","1.480712890625","1.480712890625","1.480712890625"
"909312","222","222","222","1.538818359375","1.538818359375","1.538818359375"
"913408","223","223","223","1.529052734375","1.529052734375","1.529052734375"
"917504","224","224","224","1.5009765625","1.5009765625","1.5009765625"
"921600","225","225","225","1.543701171875","1.543701171875","1.543701171875"
"925696","226","226","226","1.41650390625","1.41650390625","1.41650390625"
"929792","227","227","227","1.616455078125","1.616455078125","1.616455078125"
"933888","228","228","228","1.421142578125","1.421142578125","1.421142578125"
"937984","229","229","229","1.521240234375","1.521240234375","1.521240234375"
"942080","230","230","230","1.7822265625","1.7822265625","1.7822265625"
"946176","231","231","231","1.6376953125","1.6376953125","1.6376953125"
"950272","232","232","232","1.73681640625","1.73681640625","1.73681640625"
"954368","233","233","233","1.824951171875","1.824951171875","1.824951171875"
"958464","234","234","234","1.78564453125","1.78564453125","1.78564453125"
"962560","235","235","235","1.666259765625","1.666259765625","1.666259765625"
"966656","236","236","236","1.6396484375","1.6396484375","1.6396484375"
"970752","237","237","237","1.586181640625","1.586181640625","1.586181640625"
"974848","238","238","238","1.538818359375","1.538818359375","1.538818359375"
"978944","239","239","239","1.543701171875","1.543701171875","1.543701171875"
"983040","240","240","240","1.69873046875","1.69873046875","1.69873046875"
"987136","241","241","241","2.01708984375","2.01708984375","2.01708984375"
"991232","242","242","242","1.703857421875","1.703857421875","1.703857421875"
"995328","243","243","243","1.693359375","1.693359375","1.693359375"
"999424","244","244","244","2.076904296875","2.076904296875","2.076904296875"
"1003520","245","245","245","1.882080078125","1.882080078125","1.882080078125"
"1007616","246","246","246","1.93017578125","1.93017578125","1.93017578125"
"1011712","247","247","247","1.798828125","1.798828125","1.798828125"
"1015808","248","248","248","1.996826171875","1.996826171875","1.996826171875"
"1019904","249","249","249","2.031005859375","2.031005859375","2.031005859375"
"1024000","250","250","250","2.011474609375","2.011474609375","2.011474609375"
"1028096","251","251","251","1.837646484375","1.837646484375","1.837646484375"
"1032192","252","252","252","1.831298828125","1.831298828125","1.831298828125"
"1036288","253","253","253","1.921875","1.921875","1.921875"
"1040384","254","254","254","1.76416015625","1.76416015625","1.76416015625"
"1044480","255","255","255","1.7646484375","1.7646484375","1.7646484375"
"1048576","256","256","256","1.670166015625","1.670166015625","1.670166015625"
"1052672","257","257","257","1.90869140625","1.90869140625","1.90869140625"
"1056768","258","258","258","1.923583984375","1.923583984375","1.923583984375"
"1060864","259","259","259","1.882080078125","1.882080078125","1.882080078125"
"1064960","260","260","260","1.987548828125","1.987548828125","1.987548828125"
"1069056","261","261","261","1.911865234375","1.911865234375","1.911865234375"
"1073152","262","262","262","1.836669921875","1.836669921875","1.836669921875"
"1077248","263","263","263","1.85986328125","1.85986328125","1.85986328125"
"1081344","264","264","264","2.0693359375","2.0693359375","2.0693359375"
"1085440","265","265","265","1.990234375","1.990234375","1.990234375"
"1089536","266","266","266","1.942626953125","1.942626953125","1.942626953125"
"1093632","267","267","267","2.0908203125","2.0908203125","2.0908203125"
"1097728","268","268","268","2.210693359375","2.210693359375","2.210693359375"
"1101824","269","269","269","2.07861328125","2.07861328125","2.07861328125"
"1105920","270","270","270","2.075439453125","2.075439453125","2.075439453125"
"1110016","271","271","271","2.034912109375","2.034912109375","2.034912109375"
"1114112","272","272","272","2.13916015625","2.13916015625","2.13916015625"
"1118208","273","273","273","2.30029296875","2.30029296875","2.30029296875"
"1122304","274","274","274","2.11083984375","2.11083984375","2.11083984375"
"1126400","275","275","275","1.939453125","1.939453125","1.939453125"
"1130496","276","276","276","2.152587890625","2.152587890625","2.152587890625"
"1134592","277","277","277","2.019287109375","2.019287109375","2.019287109375"
"1138688","278","278","278","2.205078125","2.205078125","2.205078125"
"1142784","279","279","279","2.321044921875","2.321044921875","2.321044921875"
"1146880","280","280","280","2.406005859375","2.406005859375","2.406005859375"
"1150976","281","281","281","2.20361328125","2.20361328125","2.20361328125"
"1155072","282","282","282","2.26708984375","2.26708984375","2.26708984375"
"1159168","283","283","283","2.34033203125","2.34033203125","2.34033203125"
"1163264","284","284","284","2.26904296875","2.26904296875","2.26904296875"
"1167360","285","285","285","2.418212890625","2.418212890625","2.418212890625"
"1171456","286","286","286","2.499267578125","2.499267578125","2.499267578125"
"1175552","287","287","287","2.530029296875","2.530029296875","2.530029296875"
"1179648","288","288","288","2.273193359375","2.273193359375","2.273193359375"
"1183744","289","289","289","2.197998046875","2.197998046875","2.197998046875"
"1187840","290","290","290","2.175537109375","2.175537109375","2.175537109375"
"1191936","291","291","291","2.115234375","2.115234375","2.115234375"
"1196032","292","292","292","2.391845703125","2.391845703125","2.391845703125"
"1200128","293","293","293","2.4716796875","2.4716796875","2.4716796875"
"1204224","294","294","294","2.475830078125","2.475830078125","2.475830078125"
"1208320","295","295","295","2.279541015625","2.279541015625","2.279541015625"
"1212416","296","296","296","2.356201171875","2.356201171875","2.356201171875"
"1216512","297","297","297","2.412109375","2.412109375","2.412109375"
"1220608","298","298","298","2.459716796875","2.459716796875","2.459716796875"
"1224704","299","299","299","2.48681640625","2.48681640625","2.48681640625"
"1228800","300","300","300","2.472412109375","2.472412109375","2.472412109375"
"1232896","301","301","301","2.607666015625","2.607666015625","2.607666015625"
"1236992","302","302","302","2.49365234375","2.49365234375","2.49365234375"
"1241088","303","303","303","2.469482421875","2.469482421875","2.469482421875"
"1245184","304","304","304","2.390869140625","2.390869140625","2.390869140625"
"1249280","305","305","305","2.2470703125","2.2470703125","2.2470703125"
"1253376","306","306","306","2.415283203125","2.415283203125","2.415283203125"
"1257472","307","307","307","2.662109375","2.662109375","2.662109375"
"1261568","308","308","308","2.4189453125","2.4189453125","2.4189453125"
"1265664","309","309","309","2.23876953125","2.23876953125","2.23876953125"
"1269760","310","310","310","2.47607421875","2.47607421875","2.47607421875"
"1273856","311","311","311","2.586669921875","2.586669921875","2.586669921875"
"1277952","312","312","312","2.450927734375","2.450927734375","2.450927734375"
"1282048","313","313","313","2.716064453125","2.716064453125","2.716064453125"
"1286144","314","314","314","2.67236328125","2.67236328125","2.67236328125"
"1290240","315","315","315","2.406982421875","2.406982421875","2.406982421875"
"1294336","316","316","316","2.81787109375","2.81787109375","2.81787109375"
"1298432","317","317","317","2.996337890625","2.996337890625","2.996337890625"
"1302528","318","318","318","2.8359375","2.8359375","2.8359375"
"1306624","319","319","319","2.53662109375","2.53662109375","2.53662109375"
"1310720","320","320","320","2.985595703125","2.985595703125","2.985595703125"
"1314816","321","321","321","2.83544921875","2.83544921875","2.83544921875"
"1318912","322","322","322","2.643798828125","2.643798828125","2.643798828125"
"1323008","323","323","323","2.887451171875","2.887451171875","2.887451171875"
"1327104","324","324","324","2.843505859375","2.843505859375","2.843505859375"
"1331200","325","325","325","2.673095703125","2.673095703125","2.673095703125"
"1335296","326","326","326","2.793701171875","2.793701171875","2.793701171875"
"1339392","327","327","327","3.053955078125","3.053955078125","3.053955078125"
"1343488","328","328","328","3.2265625","3.2265625","3.2265625"
"1347584","329","329","329","2.90380859375","2.90380859375","2.90380859375"
"1351680","330","330","330","2.89990234375","2.89990234375","2.89990234375"
"1355776","331","331","331","1.958740234375","1.958740234375","1.958740234375"
"1359872","332","332","332","2.003662109375","2.003662109375","2.003662109375"
"1363968","333","333","333","2.87158203125","2.87158203125","2.87158203125"
"1368064","334","334","334","3.194580078125","3.194580078125","3.194580078125"
"1372160","335","335","335","3.35498046875","3.35498046875","3.35498046875"
"1376256","336","336","336","3.518798828125","3.518798828125","3.518798828125"
"1380352","337","337","337","3.512939453125","3.512939453125","3.512939453125"
"1384448","338","338","338","3.25927734375","3.25927734375","3.25927734375"
"1388544","339","339","339","3.1787109375","3.1787109375","3.1787109375"
"1392640","340","340","340","3.277587890625","3.277587890625","3.277587890625"
"1396736","341","341","341","3.2392578125","3.2392578125","3.2392578125"
"1400832","342","342","342","3.127685546875","3.127685546875","3.127685546875"
"1404928","343","343","343","3.072265625","3.072265625","3.072265625"
"1409024","344","344","344","3.36962890625","3.36962890625","3.36962890625"
"1413120","345","345","345","3.538330078125","3.538330078125","3.538330078125"
"1417216","346","346","346","3.534423828125","3.534423828125","3.534423828125"
"1421312","347","347","347","3.44091796875","3.44091796875","3.44091796875"
"1425408","348","348","348","3.35400390625","3.35400390625","3.35400390625"
"1429504","349","349","349","3.14697265625","3.14697265625","3.14697265625"
"1433600","350","350","350","3.05615234375","3.05615234375","3.05615234375"
"1437696","351","351","351","3.342041015625","3.342041015625","3.342041015625"
"1441792","352","352","352","3.353515625","3.353515625","3.353515625"
"1445888","353","353","353","3.196533203125","3.196533203125","3.196533203125"
"1449984","354","354","354","3.354736328125","3.354736328125","3.354736328125"
"1454080","355","355","355","3.230224609375","3.230224609375","3.230224609375"
"1458176","356","356","356","3.390625","3.390625","3.390625"
"1462272","357","357","357","3.676025390625","3.676025390625","3.676025390625"
"1466368","358","358","358","3.816650390625","3.816650390625","3.816650390625"
"1470464","359","359","359","3.744140625","3.744140625","3.744140625"
"1474560","360","360","360","3.87353515625","3.87353515625","3.87353515625"
"1478656","361","361","361","3.731201171875","3.731201171875","3.731201171875"
"1482752","362","362","362","3.78076171875","3.78076171875","3.78076171875"
"1486848","363","363","363","3.55810546875","3.55810546875","3.55810546875"
"1490944","364","364","364","3.482177734375","3.482177734375","3.482177734375"
"1495040","365","365","365","3.568603515625","3.568603515625","3.568603515625"
"1499136","366","366","366","3.579345703125","3.579345703125","3.579345703125"
"1503232","367","367","367","3.005615234375","3.005615234375","3.005615234375"
"1507328","368","368","368","3.19921875","3.19921875","3.19921875"
"1511424","369","369","369","3.31494140625","3.31494140625","3.31494140625"
"1515520","370","370","370","3.76708984375","3.76708984375","3.76708984375"
"1519616","371","371","371","4.19287109375","4.19287109375","4.19287109375"
"1523712","372","372","372","4.1357421875","4.1357421875","4.1357421875"
"1527808","373","373","373","4.0439453125","4.0439453125","4.0439453125"
"1531904","374","374","374","4.0205078125","4.0205078125","4.0205078125"
"1536000","375","375","375","3.9228515625","3.9228515625","3.9228515625"
"1540096","376","376","376","4.30517578125","4.30517578125","4.30517578125"
"1544192","377","377","377","4.572265625","4.572265625","4.572265625"
"1548288","378","378","378","4.4609375","4.4609375","4.4609375"
"1552384","379","379","379","4.29052734375","4.29052734375","4.29052734375"
"1556480","380","380","380","4.625732421875","4.625732421875","4.625732421875"
"1560576","381","381","381","4.563232421875","4.563232421875","4.563232421875"
"1564672","382","382","382","4.3564453125","4.3564453125","4.3564453125"
"1568768","383","383","383","4.189697265625","4.189697265625","4.189697265625"
"1572864","384","384","384","4.016357421875","4.016357421875","4.016357421875"
"1576960","385","385","385","3.99365234375","3.99365234375","3.99365234375"
"1581056","386","386","386","4.409912109375","4.409912109375","4.409912109375"
"1585152","387","387","387","4.517333984375","4.517333984375","4.517333984375"
"1589248","388","388","388","4.412109375","4.412109375","4.412109375"
"1593344","389","389","389","4.30078125","4.30078125","4.30078125"
"1597440","390","390","390","4.707275390625","4.707275390625","4.707275390625"
"1601536","391","391","391","4.562255859375","4.562255859375","4.562255859375"
"1605632","392","392","392","4.281982421875","4.281982421875","4.281982421875"
"1609728","393","393","393","4.3857421875","4.3857421875","4.3857421875"
"1613824","394","394","394","4.34814453125","4.34814453125","4.34814453125"
"1617920","395","395","395","4.315673828125","4.315673828125","4.315673828125"
"1622016","396","396","396","4.8251953125","4.8251953125","4.8251953125"
"1626112","397","397","397","4.638916015625","4.638916015625","4.638916015625"
"1630208","398","398","398","4.410888671875","4.410888671875","4.410888671875"
"1634304","399","399","399","4.21044921875","4.21044921875","4.21044921875"
"1638400","400","400","400","4.11474609375","4.11474609375","4.11474609375"
"1642496","401","401","401","4.3291015625","4.3291015625","4.3291015625"
"1646592","402","402","402","4.570556640625","4.570556640625","4.570556640625"
"1650688","403","403","403","4.90869140625","4.90869140625","4.90869140625"
"1654784","404","404","404","4.792724609375","4.792724609375","4.792724609375"
"1658880","405","405","405","4.967529296875","4.967529296875","4.967529296875"
"1662976","406","406","406","5.145263671875","5.145263671875","5.145263671875"
"1667072","407","407","407","5.27880859375","5.27880859375","5.27880859375"
"1671168","408","408","408","5.154296875","5.154296875","5.154296875"
"1675264","409","409","409","4.633544921875","4.633544921875","4.633544921875"
"1679360","410","410","410","4.38916015625","4.38916015625","4.38916015625"
"1683456","411","411","411","4.5458984375","4.5458984375","4.5458984375"
"1687552","412","412","412","4.71142578125","4.71142578125","4.71142578125"
"1691648","413","413","413","4.743408203125","4.743408203125","4.743408203125"
"1695744","414","414","414","4.69775390625","4.69775390625","4.69775390625"
"1699840","415","415","415","4.8466796875","4.8466796875","4.8466796875"
"1703936","416","416","416","5.29345703125","5.29345703125","5.29345703125"
"1708032","417","417","417","5.0224609375","5.0224609375","5.0224609375"
"1712128","418","418","418","4.777099609375","4.777099609375","4.777099609375"
"1716224","419","419","419","4.77685546875","4.77685546875","4.77685546875"
"1720320","420","420","420","4.7529296875","4.7529296875","4.7529296875"
"1724416","421","421","421","5.2392578125","5.2392578125","5.2392578125"
"1728512","422","422","422","5.509033203125","5.509033203125","5.509033203125"
