env_step,returned_episode_returns
4096,0.1455078125
8192,0.411865234375
12288,0.42236328125
16384,0.439453125
20480,0.3994140625
24576,0.41552734375
28672,0.435791015625
32768,0.439208984375
36864,0.453857421875
40960,0.453857421875
45056,0.409912109375
49152,0.426513671875
53248,0.398681640625
57344,0.48388671875
61440,0.44287109375
65536,0.47705078125
69632,0.458251953125
73728,0.447265625
77824,0.41650390625
81920,0.456787109375
86016,0.4521484375
90112,0.398193359375
94208,0.49853515625
98304,0.460693359375
102400,0.4853515625
106496,0.480712890625
110592,0.478271484375
114688,0.491943359375
118784,0.433837890625
122880,0.39697265625
126976,0.532958984375
131072,0.53369140625
135168,0.526123046875
139264,0.474853515625
143360,0.570556640625
147456,0.45751953125
151552,0.468505859375
155648,0.5322265625
159744,0.54931640625
163840,0.514404296875
167936,0.614013671875
172032,0.56396484375
176128,0.560791015625
180224,0.562255859375
184320,0.592529296875
188416,0.569091796875
192512,0.52294921875
196608,0.547607421875
200704,0.576904296875
204800,0.588623046875
208896,0.56591796875
212992,0.5205078125
217088,0.557373046875
221184,0.636474609375
225280,0.58056640625
229376,0.648193359375
233472,0.658935546875
237568,0.593505859375
241664,0.6220703125
245760,0.47998046875
249856,0.56591796875
253952,0.505615234375
258048,0.68017578125
262144,0.622314453125
266240,0.585693359375
270336,0.657470703125
274432,0.642822265625
278528,0.65966796875
282624,0.711669921875
286720,0.5654296875
290816,0.668212890625
294912,0.611083984375
299008,0.72119140625
303104,0.626220703125
307200,0.69482421875
311296,0.640625
315392,0.646728515625
319488,0.65478515625
323584,0.658935546875
327680,0.703125
331776,0.78955078125
335872,0.750244140625
339968,0.71533203125
344064,0.715576171875
348160,0.669677734375
352256,0.665283203125
356352,0.698486328125
360448,0.77734375
364544,0.838623046875
368640,0.78076171875
372736,0.794921875
376832,0.832763671875
380928,0.698974609375
385024,0.80029296875
389120,0.8779296875
393216,0.83447265625
397312,0.77978515625
401408,0.86376953125
405504,0.7724609375
409600,0.792236328125
413696,0.765625
417792,0.713623046875
421888,0.814697265625
425984,0.856201171875
430080,0.779052734375
434176,0.83935546875
438272,0.736572265625
442368,0.86376953125
446464,0.85400390625
450560,0.806884765625
454656,0.832763671875
