env_step,pqn_Asterix-MinAtar - returned_episode_returns
4096,0.0
8192,0.012939453125
12288,0.157470703125
16384,0.35693359375
20480,0.40283203125
24576,0.5341796875
28672,0.544677734375
32768,0.554931640625
36864,0.599365234375
40960,0.6494140625
45056,0.650390625
49152,0.537109375
53248,0.443603515625
57344,0.48388671875
61440,0.5166015625
65536,0.526123046875
69632,0.53759765625
73728,0.460693359375
77824,0.414794921875
81920,0.566650390625
86016,0.57470703125
90112,0.44970703125
94208,0.472900390625
98304,0.48583984375
102400,0.580078125
106496,0.64599609375
110592,0.51416015625
114688,0.462158203125
118784,0.53515625
122880,0.557861328125
126976,0.599609375
131072,0.609375
135168,0.64892578125
139264,0.633544921875
143360,0.450927734375
147456,0.40869140625
151552,0.42724609375
155648,0.4208984375
159744,0.436279296875
163840,0.55810546875
167936,0.59912109375
172032,0.5224609375
176128,0.515869140625
180224,0.570068359375
184320,0.54443359375
188416,0.546875
192512,0.5439453125
196608,0.4853515625
200704,0.43408203125
204800,0.451416015625
208896,0.499755859375
212992,0.445068359375
217088,0.4365234375
221184,0.4560546875
225280,0.537353515625
229376,0.50830078125
233472,0.4169921875
237568,0.38330078125
241664,0.385009765625
245760,0.338623046875
249856,0.332275390625
253952,0.318115234375
258048,0.4248046875
262144,0.5068359375
266240,0.53759765625
270336,0.515380859375
274432,0.526611328125
278528,0.423828125
282624,0.46337890625
286720,0.5810546875
290816,0.543701171875
294912,0.514892578125
299008,0.47509765625
303104,0.438232421875
307200,0.587646484375
311296,0.5634765625
315392,0.583251953125
319488,0.53955078125
323584,0.4970703125
327680,0.4287109375
331776,0.57958984375
335872,0.69140625
339968,0.730224609375
344064,0.764404296875
348160,0.718505859375
352256,0.697265625
356352,0.608642578125
360448,0.671875
364544,0.5966796875
368640,0.539794921875
372736,0.54296875
376832,0.652587890625
380928,0.650146484375
385024,0.64990234375
389120,0.67431640625
393216,0.59423828125
397312,0.501708984375
401408,0.51904296875
405504,0.493408203125
409600,0.488037109375
413696,0.576171875
417792,0.515869140625
421888,0.59765625
425984,0.505126953125
430080,0.5634765625
434176,0.65234375
438272,0.63427734375
442368,0.632568359375
446464,0.624267578125
450560,0.66162109375
454656,0.645751953125
458752,0.6357421875
462848,0.64013671875
466944,0.59716796875
471040,0.5859375
475136,0.62060546875
479232,0.663330078125
483328,0.63671875
487424,0.652099609375
491520,0.655517578125
495616,0.666015625
499712,0.5546875
503808,0.69189453125
507904,0.679443359375
512000,0.67041015625
516096,0.66796875
520192,0.615234375
524288,0.67724609375
528384,0.774658203125
532480,0.7119140625
536576,0.665283203125
540672,0.662841796875
544768,0.689453125
548864,0.77294921875
552960,0.769775390625
557056,0.785400390625
561152,0.681884765625
565248,0.64990234375
569344,0.625
573440,0.71337890625
577536,0.7109375
581632,0.669677734375
585728,0.729736328125
589824,0.77978515625
593920,0.83251953125
598016,0.795654296875
602112,0.770751953125
606208,0.892333984375
610304,0.830322265625
614400,0.73681640625
618496,0.773193359375
622592,0.885986328125
626688,0.874755859375
630784,0.948486328125
634880,0.94482421875
638976,0.86865234375
643072,0.83642578125
647168,0.826904296875
651264,0.777587890625
655360,0.715576171875
659456,0.89013671875
663552,0.8701171875
667648,0.84619140625
671744,0.802978515625
675840,0.70458984375
679936,0.757568359375
684032,0.768798828125
688128,0.74462890625
692224,0.6953125
696320,0.759765625
700416,0.808349609375
704512,0.692626953125
708608,0.81591796875
712704,0.970458984375
716800,1.015625
720896,1.082275390625
724992,1.05517578125
729088,1.156494140625
733184,1.1435546875
737280,1.2578125
741376,1.197509765625
745472,0.98291015625
749568,0.92138671875
753664,0.873046875
757760,0.9716796875
