env_step,pqn_Asterix-MinAtar - returned_episode_returns
4096,0.0
8192,0.012939453125
12288,0.157470703125
16384,0.35693359375
20480,0.40283203125
24576,0.54150390625
28672,0.559326171875
32768,0.57177734375
36864,0.556884765625
40960,0.5859375
45056,0.652099609375
49152,0.59326171875
53248,0.49462890625
57344,0.51318359375
61440,0.496337890625
65536,0.49560546875
69632,0.4365234375
73728,0.40185546875
77824,0.367431640625
81920,0.39794921875
86016,0.507568359375
90112,0.500732421875
94208,0.517822265625
98304,0.532958984375
102400,0.43701171875
106496,0.403076171875
110592,0.3740234375
114688,0.391357421875
118784,0.4501953125
122880,0.5
126976,0.478271484375
131072,0.447509765625
135168,0.487060546875
139264,0.43896484375
143360,0.47265625
147456,0.5771484375
151552,0.5634765625
155648,0.5712890625
159744,0.55224609375
163840,0.5615234375
167936,0.57958984375
172032,0.624267578125
176128,0.59716796875
180224,0.555419921875
184320,0.573974609375
188416,0.52392578125
192512,0.483642578125
196608,0.50146484375
200704,0.5244140625
204800,0.51123046875
208896,0.47607421875
212992,0.469482421875
217088,0.53564453125
221184,0.570068359375
225280,0.55029296875
229376,0.490966796875
233472,0.57958984375
237568,0.511474609375
241664,0.522216796875
245760,0.508544921875
249856,0.536865234375
253952,0.6416015625
258048,0.624755859375
262144,0.566650390625
266240,0.616455078125
270336,0.635986328125
274432,0.579833984375
278528,0.555908203125
282624,0.571533203125
286720,0.63720703125
290816,0.5869140625
294912,0.55859375
299008,0.650390625
303104,0.574462890625
307200,0.5849609375
311296,0.62451171875
315392,0.665283203125
319488,0.731201171875
323584,0.7412109375
327680,0.69921875
331776,0.63330078125
335872,0.504150390625
339968,0.54833984375
344064,0.55615234375
348160,0.6240234375
352256,0.662841796875
356352,0.688232421875
360448,0.62158203125
364544,0.511962890625
368640,0.53125
372736,0.70556640625
376832,0.860595703125
380928,0.871826171875
385024,0.758544921875
389120,0.597900390625
393216,0.55517578125
397312,0.4892578125
401408,0.580078125
405504,0.651611328125
409600,0.604248046875
413696,0.598876953125
417792,0.543701171875
421888,0.593017578125
425984,0.65869140625
430080,0.63037109375
434176,0.59326171875
438272,0.57373046875
442368,0.5966796875
446464,0.66357421875
450560,0.651611328125
454656,0.587890625
458752,0.68798828125
462848,0.662109375
466944,0.652099609375
471040,0.72314453125
475136,0.68115234375
479232,0.664794921875
483328,0.73291015625
487424,0.749755859375
491520,0.662109375
495616,0.6826171875
499712,0.64111328125
503808,0.633544921875
507904,0.5732421875
512000,0.577392578125
516096,0.65185546875
520192,0.6767578125
524288,0.6962890625
528384,0.688720703125
532480,0.712890625
536576,0.772216796875
540672,0.65576171875
544768,0.63916015625
548864,0.6298828125
552960,0.5693359375
557056,0.58251953125
561152,0.559326171875
565248,0.587158203125
569344,0.760498046875
573440,0.797119140625
577536,0.80224609375
581632,0.7822265625
585728,0.743408203125
589824,0.744140625
593920,0.722412109375
598016,0.765380859375
602112,0.79638671875
606208,0.73876953125
610304,0.7314453125
614400,0.657470703125
618496,0.69140625
622592,0.68701171875
626688,0.686279296875
630784,0.771484375
634880,0.8095703125
638976,0.85546875
643072,0.780029296875
647168,0.703125
651264,0.664306640625
655360,0.6708984375
659456,0.81591796875
663552,0.90576171875
667648,0.9384765625
671744,0.902099609375
675840,0.7880859375
679936,0.79833984375
684032,0.746337890625
688128,0.69287109375
692224,0.7138671875
696320,0.88330078125
700416,0.9638671875
704512,1.066162109375
708608,1.051513671875
712704,0.9453125
716800,0.891845703125
720896,0.921142578125
724992,0.9765625
729088,0.99462890625
733184,0.977294921875
737280,0.959716796875
741376,1.0859375
745472,1.1455078125
749568,1.18310546875
753664,1.09814453125
